song,event_idx,lyric,interval_pitch
27,350,き,1.0
27,351,ぬ,2.0
27,352,け,2.0
28,23,ど,
28,24,か,0.0
28,25,ど,0.0
28,26,か,0.0
28,28,ば,
28,29,か,0.0
28,30,ば,0.0
28,31,か,0.0
28,33,が,
28,34,ま,3.0
28,35,ん,-3.0
28,36,な,3.0
28,37,ん,-3.0
28,38,て,3.0
28,39,し,-3.0
28,40,た,3.0
28,41,く,-3.0
28,42,な,3.0
28,43,い,-3.0
28,44,そ,3.0
28,45,お,-3.0
28,46,で,-2.0
28,47,しょ,2.0
28,48,こ,0.0
28,49,ら,0.0
28,50,こ,0.0
28,51,ら,0.0
28,53,お,
28,54,ら,0.0
28,55,お,0.0
28,56,ら,0.0
28,58,い,
28,59,く,3.0
28,60,よ,-3.0
28,61,と,3.0
28,62,つ,-3.0
28,63,げ,3.0
28,64,き,-3.0
28,65,わん,3.0
28,66,つう,0.0
28,68,だっ,0.0
28,69,だっ,0.0
28,70,だっ,0.0
28,71,だっ,0.0
28,72,だっ,0.0
28,73,だっ,0.0
28,74,だっ,0.0
28,75,だっ,0.0
28,79,き,
28,81,み,
28,82,の,-2.0
28,84,し,
28,86,せ,
28,87,ん,-2.0
28,89,わ,
28,90,た,0.0
28,91,し,-7.0
28,92,だ,-1.0
28,93,け,1.0
28,94,し,4.0
28,95,いっ,1.0
28,96,て,2.0
28,97,る,-7.0
28,99,あ,
28,101,い,
28,102,ず,-2.0
28,104,う,
28,105,け,0.0
28,106,と,-3.0
28,107,をっ,-2.0
28,108,て,-2.0
28,110,い,
28,111,く,2.0
28,112,よ,1.0
28,114,ひ,
28,115,み,2.0
28,116,つ,1.0
28,117,の,0.0
28,118,せ,-1.0
28,119,か,1.0
28,120,い,2.0
28,123,じゃ,
28,125,こ,
28,126,こ,-1.0
28,127,か,-2.0
28,128,ら,-2.0
28,129,あ,-5.0
28,130,つ,5.0
28,131,い,2.0
28,132,あ,-7.0
28,133,つ,5.0
28,134,い,2.0
28,135,ぼ,0.0
28,136,く,2.0
28,137,ら,-4.0
28,138,の,2.0
28,140,め,
28,141,ぐ,5.0
28,142,り,2.0
28,143,め,-7.0
28,144,ぐ,5.0
28,145,る,2.0
28,146,す,0.0
28,147,と,2.0
28,148,お,-4.0
28,149,り,0.0
28,151,た,
28,152,か,0.0
28,153,ま,0.0
28,154,る,-2.0
28,155,む,-1.0
28,156,ね,-2.0
28,157,の,0.0
28,158,こ,2.0
28,159,ど,1.0
28,160,お,-1.0
28,162,き,
28,163,み,-1.0
28,164,に,-2.0
28,165,も,2.0
28,166,き,1.0
28,167,か,2.0
28,168,せ,2.0
28,169,よ,1.0
28,170,お,-3.0
28,172,あ,
28,173,つ,5.0
28,174,い,2.0
28,175,あ,-7.0
28,176,つ,5.0
28,177,い,2.0
28,178,ぼ,0.0
28,179,く,2.0
28,180,ら,-4.0
28,181,の,2.0
28,183,お,
28,184,も,5.0
28,185,い,2.0
28,186,え,-7.0
28,187,が,5.0
28,188,く,2.0
28,189,す,0.0
28,190,と,2.0
28,191,お,-4.0
28,192,り,0.0
28,194,ど,
28,195,き,0.0
28,196,ど,0.0
28,197,き,-2.0
28,198,が,-1.0
28,199,と,-2.0
28,200,ま,0.0
28,201,ら,2.0
28,202,な,1.0
28,203,い,-1.0
28,205,は,
28,206,ちゃ,2.0
28,207,め,1.0
28,208,ちゃ,2.0
28,210,き,
28,211,み,0.0
28,212,に,0.0
28,213,す,-7.0
28,214,と,-1.0
28,215,ら,1.0
28,216,い,2.0
28,217,く,-2.0
29,15,ばっ,
29,16,ち,3.0
29,17,り,0.0
29,19,きょ,
29,20,お,-2.0
29,21,も,-1.0
29,22,みん,-2.0
29,23,な,2.0
29,24,か,-4.0
29,25,わ,4.0
29,26,い,0.0
29,27,く,5.0
29,28,ね,-2.0
29,30,いっ,
29,31,ぽ,2.0
29,32,あ,-2.0
29,33,が,2.0
29,34,れ,-2.0
29,35,ば,-5.0
29,36,ひ,5.0
29,37,ろ,-2.0
29,38,が,-1.0
29,39,る,-4.0
29,41,そ,
29,42,れ,0.0
29,43,ぞ,0.0
29,44,れ,1.0
29,45,の,0.0
29,46,す,-1.0
29,47,て,-2.0
29,48,え,2.0
29,49,じ,-2.0
29,51,ぴっ,
29,52,た,3.0
29,53,り,0.0
29,55,きょ,
29,56,お,-2.0
29,57,も,-1.0
29,58,みん,-2.0
29,59,な,2.0
29,60,つ,-4.0
29,61,な,4.0
29,62,がっ,0.0
29,63,て,7.0
29,64,る,-4.0
29,66,お,
29,67,な,2.0
29,68,じ,-2.0
29,69,ゆ,2.0
29,70,め,-2.0
29,71,み,-5.0
29,72,て,5.0
29,73,る,2.0
29,74,こ,2.0
29,75,と,1.0
29,77,ゆ,
29,78,う,0.0
29,79,き,-2.0
29,80,に,-3.0
29,81,な,-2.0
29,82,る,-2.0
29,83,よ,4.0
29,86,お,
29,87,ち,-2.0
29,88,こ,2.0
29,89,ん,5.0
29,90,だ,-2.0
29,91,り,-3.0
29,93,じ,
29,94,し,-2.0
29,95,ん,-2.0
29,96,な,4.0
29,97,く,-2.0
29,98,な,-2.0
29,99,る,2.0
29,100,と,5.0
29,101,き,-2.0
29,102,も,-1.0
29,104,あ,
29,105,る,-2.0
29,106,け,-2.0
29,107,ど,0.0
29,108,て,-3.0
29,109,と,7.0
29,110,て,-2.0
29,111,つ,5.0
29,112,な,-3.0
29,113,ぎ,0.0
29,114,な,-2.0
29,115,み,-2.0
29,116,だ,2.0
29,117,お,2.0
29,119,ふっ,
29,120,と,-3.0
29,121,ばし,-2.0
29,122,ちゃ,-2.0
29,123,え,0.0
29,124,こ,-7.0
29,125,え,12.0
29,126,も,-1.0
29,127,き,-2.0
29,128,ぼ,5.0
29,129,も,-3.0
29,130,か,-2.0
29,131,さ,-2.0
29,132,ね,-3.0
29,133,て,3.0
29,135,ひゃ,
29,136,く,9.0
29,137,ぱ,-2.0
29,138,せん,-2.0
29,139,と,7.0
29,140,の,-1.0
29,141,す,0.0
29,142,ま,-4.0
29,143,い,-5.0
29,144,る,2.0
29,146,と,
29,148,き,
29,149,が,-1.0
29,150,と,-2.0
29,151,ま,5.0
29,152,る,-3.0
29,153,く,-2.0
29,154,ら,-2.0
29,155,い,-3.0
29,156,の,3.0
29,158,ひ,
29,159,か,-2.0
29,160,り,-2.0
29,162,は,
29,163,な,2.0
29,164,て,1.0
29,166,うぃ,
29,167,あ,-3.0
29,168,わん,1.0
29,170,と,
29,171,き,12.0
29,172,め,-1.0
29,173,き,-2.0
29,174,ぜっ,5.0
29,175,たい,-3.0
29,176,み,-2.0
29,177,つ,-2.0
29,178,け,-3.0
29,179,よ,3.0
29,181,み,
29,182,ん,9.0
29,183,な,-2.0
29,184,こ,-2.0
29,185,きゅ,7.0
29,186,お,-1.0
29,187,あ,0.0
29,188,わ,1.0
29,189,せ,2.0
29,190,て,2.0
29,192,こ,
29,193,こ,12.0
29,194,か,-1.0
29,195,ら,-2.0
29,196,いっ,5.0
29,197,ぽ,-3.0
29,198,す,-2.0
29,199,す,-2.0
29,200,め,-3.0
29,201,ば,3.0
29,203,き,
29,204,み,2.0
29,205,も,5.0
29,207,ひ,
29,208,か,2.0
29,209,る,2.0
29,211,うぃ,
29,212,あ,-2.0
29,213,わ,-2.0
30,11,こ,
30,12,と,0.0
30,13,ば,-2.0
30,14,なん,2.0
30,15,て,3.0
30,17,い,
30,18,ら,1.0
30,19,な,4.0
30,20,い,-2.0
30,21,か,0.0
30,22,ら,-3.0
30,24,す,
30,25,れ,0.0
30,26,ち,-2.0
30,27,が,2.0
30,28,う,3.0
30,30,た,
30,31,だ,2.0
30,32,そ,-4.0
30,33,れ,0.0
30,34,だ,3.0
30,35,け,-1.0
30,37,で,
30,39,さ,
30,40,き,0.0
30,41,ば,-2.0
30,42,し,2.0
30,43,る,3.0
30,45,き,
30,46,も,1.0
30,47,ち,4.0
30,48,い,-2.0
30,49,さ,0.0
30,50,え,4.0
30,52,い,
30,53,つ,7.0
30,54,も,-2.0
30,56,と,
30,57,お,-2.0
30,58,り,0.0
30,59,い,-2.0
30,63,な,
30,64,つ,0.0
30,65,か,-2.0
30,66,し,2.0
30,67,い,3.0
30,69,め,
30,70,ろ,1.0
30,71,でぃ,4.0
30,72,い,-2.0
30,73,い,0.0
30,74,に,-3.0
30,76,お,
30,77,も,0.0
30,78,い,-2.0
30,79,で,2.0
30,80,が,3.0
30,82,ふ,
30,83,と,2.0
30,84,よ,-4.0
30,85,み,0.0
30,86,が,3.0
30,87,え,-1.0
30,88,る,-2.0
30,90,む,
30,91,ね,0.0
30,92,の,-2.0
30,93,お,2.0
30,94,く,3.0
30,96,し,
30,97,め,1.0
30,98,つ,4.0
30,99,け,-2.0
30,100,た,4.0
30,102,に,
30,103,ぶ,7.0
30,104,い,-2.0
30,106,い,
30,107,た,-1.0
30,108,み,0.0
30,109,い,1.0
30,111,あい,
30,112,の,5.0
30,113,ゆあ,2.0
30,114,ふぃい,2.0
30,115,りん,-2.0
30,116,き,-3.0
30,117,ず,3.0
30,118,い,-2.0
30,119,て,-1.0
30,120,る,1.0
30,123,あ,
30,124,な,2.0
30,125,た,1.0
30,126,に,-3.0
30,127,とっ,7.0
30,128,て,-2.0
30,131,わ,
30,132,が,1.0
30,133,ま,2.0
30,134,ま,-3.0
30,135,だっ,6.0
30,136,て,-1.0
30,139,だ,
30,140,け,-2.0
30,141,ど,0.0
30,142,こ,-3.0
30,143,の,8.0
30,145,お,
30,146,も,0.0
30,147,い,1.0
30,148,と,-3.0
30,149,め,-2.0
30,150,ら,-2.0
30,151,れ,2.0
30,152,な,2.0
30,154,い,
30,155,の,0.0
30,156,お,-2.0
30,158,も,
30,159,え,7.0
30,160,あ,-2.0
30,161,が,-1.0
30,162,る,-2.0
30,163,べい,2.0
30,164,び,1.0
30,165,べい,-1.0
30,166,び,-4.0
30,167,ぷり,2.0
30,168,ず,-2.0
30,170,べい,
30,171,び,1.0
30,172,べい,-1.0
30,173,び,-4.0
30,174,ぷり,2.0
30,175,ず,-2.0
30,177,こ,
30,178,の,0.0
30,179,て,9.0
30,180,お,-2.0
30,182,つ,
30,183,な,0.0
30,184,い,-1.0
30,185,だ,-2.0
30,186,ら,0.0
30,187,あ,2.0
30,188,お,-4.0
30,189,お,2.0
30,190,べい,2.0
30,191,び,1.0
30,192,べい,-1.0
30,193,び,-4.0
30,194,ぷり,2.0
30,195,ず,-2.0
30,197,べい,
30,198,び,1.0
30,199,べい,-1.0
30,200,び,-4.0
30,201,ぷり,2.0
30,202,ず,-2.0
30,204,つ,
30,205,よ,0.0
30,206,く,5.0
30,207,に,-1.0
30,209,ぎっ,
30,211,て,
30,212,え,1.0
30,214,い,
30,215,つ,7.0
30,216,の,-2.0
30,217,ひ,-1.0
30,218,か,-2.0
30,219,べい,2.0
30,220,び,1.0
30,221,べい,-1.0
30,222,び,-4.0
30,223,ぷり,2.0
30,224,ず,-2.0
30,226,べい,
30,228,び,
30,229,べい,-1.0
30,230,び,-4.0
30,231,ぷり,2.0
30,232,ず,-2.0
30,234,く,
30,235,ち,0.0
30,236,び,9.0
30,237,る,-2.0
30,239,か,
30,241,さ,
30,242,ね,2.0
30,243,た,-2.0
30,244,ら,0.0
30,245,あ,-1.0
30,246,お,-4.0
30,247,お,2.0
30,248,べい,2.0
30,249,び,1.0
30,250,べい,-1.0
30,251,び,-4.0
30,252,ぷり,2.0
30,253,ず,-2.0
30,255,べい,
30,257,び,
30,258,べい,-1.0
30,259,び,1.0
30,260,ぷ,0.0
30,261,り,2.0
30,262,ず,2.0
30,264,あ,
30,265,か,-1.0
30,266,く,0.0
30,267,そ,0.0
30,268,まっ,5.0
30,270,て,
30,271,え,-2.0
30,272,く,0.0
31,15,あ,
31,16,りっ,0.0
31,17,た,0.0
31,18,け,-1.0
31,19,の,1.0
31,20,あい,2.0
31,21,らぶ,-3.0
31,22,ゆ,-4.0
31,24,み,
31,25,の,0.0
31,26,ら,0.0
31,27,な,0.0
31,28,かっ,-1.0
31,29,た,1.0
31,30,まい,2.0
31,31,ふぁす,-3.0
31,32,らぶ,-4.0
31,34,き,
31,35,み,3.0
31,36,わ,0.0
31,37,い,0.0
31,38,つ,-5.0
31,39,で,7.0
31,40,も,-2.0
31,42,ま,
31,43,もっ,1.0
31,44,て,2.0
31,45,く,1.0
31,46,れ,2.0
31,47,た,-2.0
31,48,あ,2.0
31,51,け,
31,52,ん,2.0
31,53,か,0.0
31,54,も,0.0
31,55,し,-1.0
31,56,た,1.0
31,57,け,2.0
31,58,れ,-3.0
31,59,ど,-4.0
31,61,だ,
31,62,か,0.0
31,63,ら,0.0
31,64,こ,0.0
31,65,そ,-1.0
31,66,し,1.0
31,67,ん,2.0
31,68,ゆ,2.0
31,69,う,-5.0
31,71,な,
31,72,ん,2.0
31,73,で,1.0
31,74,も,0.0
31,75,ぜ,-1.0
31,76,ん,3.0
31,77,ぶ,-2.0
31,79,わ,
31,80,か,0.0
31,81,ち,2.0
31,82,あ,-2.0
31,83,っ,-1.0
31,84,た,1.0
31,86,い,
31,87,しょ,0.0
31,88,に,0.0
31,89,す,0.0
31,90,ご,-1.0
31,91,し,-2.0
31,92,た,3.0
31,93,ひ,-1.0
31,94,び,-4.0
31,95,わ,0.0
31,97,ず,
31,98,う,2.0
31,99,と,1.0
31,101,わ,
31,102,た,2.0
31,103,し,-2.0
31,104,た,2.0
31,105,ち,2.0
31,106,お,1.0
31,107,さ,-1.0
31,108,さ,1.0
31,109,え,2.0
31,110,て,2.0
31,111,る,-2.0
31,112,よ,0.0
31,115,は,
31,116,る,2.0
31,117,か,1.0
31,118,ぜ,0.0
31,119,き,0.0
31,120,ら,2.0
31,121,り,2.0
31,123,あ,
31,124,り,0.0
31,125,が,0.0
31,126,と,2.0
31,127,お,1.0
31,129,ぜっ,
31,130,たい,0.0
31,131,わ,0.0
31,132,す,-2.0
31,133,れ,-1.0
31,134,な,-2.0
31,135,い,-2.0
31,136,め,0.0
31,137,も,-1.0
31,138,りず,1.0
31,140,か,
31,141,が,5.0
31,142,や,-1.0
31,143,く,-2.0
31,144,お,-2.0
31,145,も,2.0
31,146,い,-3.0
31,147,で,1.0
31,148,が,2.0
31,149,あ,3.0
31,150,ふ,-1.0
31,151,れ,0.0
31,152,だ,-2.0
31,153,す,2.0
31,155,む,
31,156,ね,2.0
31,157,きゅ,1.0
31,158,ん,0.0
31,159,し,0.0
31,160,た,2.0
31,161,り,2.0
31,163,おお,
31,164,な,0.0
31,165,き,0.0
31,166,し,2.0
31,167,て,1.0
31,169,いっ,
31,170,ぱい,0.0
31,171,か,0.0
31,172,た,-2.0
31,173,り,-1.0
31,174,あっ,-2.0
31,176,た,
31,177,よ,1.0
31,178,ね,2.0
31,180,き,
31,181,み,1.0
31,182,わ,-1.0
31,183,ず,-2.0
31,184,う,-2.0
31,185,と,2.0
31,188,た,
31,189,い,1.0
31,190,せ,-1.0
31,191,つ,-2.0
31,192,な,-2.0
31,193,べす,2.0
31,195,と,
31,196,まい,-1.0
31,197,ふれんど,1.0
31,260,は,
31,261,あ,1.0
31,262,と,-1.0
31,263,が,1.0
31,264,た,-1.0
31,265,の,-2.0
31,266,は,-2.0
31,267,な,0.0
31,268,び,-1.0
31,269,ら,1.0
31,270,わ,2.0
31,272,え,
31,273,い,0.0
31,274,え,2.0
31,275,ん,1.0
31,276,の,-1.0
31,277,し,-2.0
31,278,る,0.0
31,279,し,2.0
31,280,ね,-3.0
31,281,え,1.0
31,282,が,2.0
31,283,お,1.0
31,284,で,-1.0
31,285,て,-2.0
31,286,お,-2.0
31,287,ふ,-5.0
31,288,ろ,7.0
32,4,げっ,
32,6,だんす,
32,8,ぷ,
32,9,り,0.0
32,10,ぱ,-2.0
32,11,ら,2.0
32,12,きょ,-5.0
32,13,わ,0.0
32,14,もっ,5.0
32,16,と,
32,18,だす,
32,19,か,-5.0
32,20,が,5.0
32,21,や,0.0
32,22,く,-2.0
32,23,よ,2.0
32,24,む,-5.0
32,25,ね,0.0
32,26,の,0.0
32,27,れ,5.0
32,28,いん,2.0
32,29,ぼ,-2.0
32,31,と,
32,32,き,0.0
32,33,め,5.0
32,34,き,0.0
32,35,の,-1.0
32,36,ね,-2.0
32,37,ば,-2.0
32,38,らんど,0.0
32,45,いつ,
32,46,か,0.0
32,47,か,0.0
32,48,な,0.0
32,49,え,2.0
32,50,たい,-2.0
32,51,も,-5.0
32,52,の,0.0
32,54,そ,
32,55,れ,0.0
32,56,じゃ,0.0
32,57,み,5.0
32,58,た,2.0
32,59,せ,1.0
32,60,ない,-1.0
32,61,も,-4.0
32,62,の,0.0
32,64,ど,
32,65,き,2.0
32,66,ど,2.0
32,68,き,
32,69,な,1.0
32,70,め,-4.0
32,71,ろ,0.0
32,72,でぃ,-1.0
32,74,が,
32,75,も,0.0
32,76,お,2.0
32,77,す,2.0
32,78,ぐ,-2.0
32,79,き,-2.0
32,80,こ,0.0
32,81,え,-1.0
32,82,る,1.0
32,83,よ,2.0
32,85,け,
32,86,し,0.0
32,87,て,0.0
32,88,な,0.0
32,89,く,0.0
32,90,せ,2.0
32,91,ない,-2.0
32,92,も,-5.0
32,93,の,0.0
32,95,こ,
32,96,れ,0.0
32,97,わ,0.0
32,98,ゆ,5.0
32,99,ず,2.0
32,100,れ,1.0
32,101,ない,-1.0
32,102,も,-2.0
32,103,の,0.0
32,106,れっつ,
32,107,すたと,2.0
32,109,み,
32,110,ら,7.0
32,111,く,-2.0
32,112,る,-1.0
32,113,な,1.0
32,115,ゆ,
32,116,じょ,1.0
32,117,わ,7.0
32,118,ふぉ,-1.0
32,119,え,1.0
32,120,ば,0.0
32,123,どりむ,
32,124,おぶ,1.0
32,125,らいぶ,2.0
32,128,す,
32,129,な,0.0
32,130,お,0.0
32,131,な,2.0
32,132,き,-2.0
32,133,も,-1.0
32,134,ち,-2.0
32,135,が,-2.0
32,138,い,
32,139,よ,-7.0
32,140,ね,8.0
32,143,こ,
32,145,と,
32,146,ば,2.0
32,147,じゃ,0.0
32,148,は,2.0
32,149,か,1.0
32,150,れ,2.0
32,151,ない,2.0
32,152,みゅ,-2.0
32,153,じっく,-2.0
32,155,の,
32,156,が,0.0
32,157,せ,0.0
32,158,な,-2.0
32,159,い,2.0
32,160,ね,2.0
32,161,い,1.0
32,162,ま,0.0
32,163,す,0.0
32,164,ぐ,0.0
32,165,はっ,-1.0
32,166,ぴ,1.0
32,167,でいず,2.0
32,168,だ,-7.0
32,169,き,0.0
32,170,し,9.0
32,171,め,-2.0
32,172,た,0.0
32,173,い,0.0
32,176,くり,
32,177,すた,5.0
32,178,れいん,2.0
32,179,ぼ,0.0
32,180,しゃ,-2.0
32,181,わ,0.0
32,183,え,
32,184,が,2.0
32,185,く,2.0
32,186,よ,1.0
32,187,しゅ,-1.0
32,188,でぃん,-2.0
32,189,すた,-2.0
32,191,あ,
32,192,こ,-1.0
32,193,が,1.0
32,194,れ,2.0
32,195,か,-7.0
32,196,なう,0.0
32,197,す,0.0
32,198,て,7.0
32,199,じ,-1.0
32,200,ま,1.0
32,201,で,2.0
32,203,う,
32,204,ん,2.0
32,205,めい,1.0
32,206,の,0.0
32,207,た,0.0
32,208,く,2.0
32,209,と,2.0
32,210,で,1.0
32,211,しょ,-1.0
32,212,たいむ,-2.0
32,214,くろ,
32,215,ぜ,5.0
32,217,と,
32,218,あ,0.0
32,219,け,-2.0
32,220,て,0.0
32,222,ま,
32,223,ぶ,1.0
32,224,し,2.0
32,227,み,
32,228,らい,2.0
32,229,え,1.0
32,231,か,
32,232,み,2.0
32,233,あい,1.0
32,234,ど,-1.0
32,235,る,1.0
32,236,だっ,-5.0
32,237,て,7.0
32,239,なっ,
32,241,て,
32,242,み,1.0
32,243,せ,-1.0
32,244,る,-2.0
32,245,か,2.0
32,246,あ,-2.0
32,247,ら,0.0
33,22,か,
33,23,か,2.0
33,25,え,
33,28,き,
33,29,れ,1.0
33,31,な,
33,32,い,1.0
33,33,ほ,-1.0
33,34,ど,-2.0
33,37,ふ,
33,39,く,
33,42,ら,
33,43,む,0.0
33,47,こ,
33,48,こ,2.0
33,49,ろ,1.0
33,50,に,-1.0
33,51,み,1.0
33,52,み,2.0
33,53,お,2.0
33,56,す,
33,57,ま,-2.0
33,61,せ,
33,63,て,
33,66,い,
33,67,た,-3.0
33,71,ふ,
33,72,み,0.0
33,73,だ,7.0
33,74,し,-1.0
33,77,た,
33,80,た,
33,83,び,
33,86,じ,
33,87,の,-3.0
33,88,な,3.0
33,91,か,
33,93,で,
33,98,で,
33,99,あ,0.0
33,100,え,0.0
33,101,た,2.0
33,104,き,
33,105,せ,2.0
33,108,き,
33,109,わ,0.0
33,110,あ,2.0
33,113,ぐ,
33,116,ぜん,
33,119,じゃ,
33,120,な,-1.0
33,121,い,-2.0
33,124,め,
33,125,の,3.0
33,127,まえ,
33,130,に,
33,134,ひ,
33,135,ろ,3.0
33,137,がっ,
33,141,て,
33,144,ゆ,
33,145,く,3.0
33,147,か,
33,150,が,
33,153,や,
33,155,き,
33,156,お,2.0
33,161,ひ,
33,163,と,
33,167,つ,
33,168,の,0.0
33,171,こ,
33,175,さ,
33,178,ず,
33,181,う,
33,184,け,
33,187,と,
33,192,め,
33,194,て,
33,199,ま,
33,200,よい,3.0
33,202,や,
33,206,こ,
33,210,か,
33,211,い,3.0
33,213,だっ,
33,217,て,
33,218,め,-7.0
33,219,お,3.0
33,221,そ,
33,222,ら,2.0
33,223,さ,-2.0
33,225,ず,
33,226,に,-3.0
33,232,ど,
33,233,ん,1.0
33,234,な,7.0
33,238,み,
33,239,ち,2.0
33,240,の,7.0
33,241,り,-2.0
33,242,も,2.0
33,245,こ,
33,250,え,
33,252,て,
33,257,ゆ,
33,258,け,1.0
33,259,る,-1.0
33,262,と,
33,265,お,
33,266,も,5.0
33,267,え,-1.0
33,268,た,1.0
33,365,ぼ,
33,366,く,3.0
33,367,ら,2.0
33,371,の,
33,372,か,-7.0
33,373,な,3.0
33,374,で,2.0
33,377,る,
33,383,め,
33,384,ろ,3.0
33,386,でぃ,
33,389,が,
33,392,か,
33,393,さ,3.0
33,394,なっ,2.0
33,398,て,
33,403,せ,
33,404,かい,3.0
33,405,じゅ,2.0
33,406,に,2.0
33,407,ひ,-7.0
33,408,ろ,3.0
33,410,が,
33,411,る,2.0
33,429,お,
33,430,もい,2.0
33,431,お,1.0
33,434,つ,
33,435,よ,1.0
33,437,く,
33,438,だ,2.0
33,441,き,
33,442,し,-2.0
33,445,め,
33,447,た,
33,448,な,-2.0
33,449,ら,2.0
33,452,ど,
33,455,こ,
33,456,ま,-2.0
33,457,で,2.0
33,459,も,
33,460,ゆ,2.0
33,463,け,
33,464,る,2.0
33,468,あ,
34,9,お,
34,10,き,5.0
34,11,ざ,2.0
34,12,り,1.0
34,13,の,-1.0
34,14,ほ,-2.0
34,15,ほ,0.0
34,16,か,-2.0
34,17,す,-2.0
34,18,め,7.0
34,19,て,0.0
34,21,お,
34,22,ち,0.0
34,23,て,1.0
34,24,い,-1.0
34,25,く,-2.0
34,26,れい,0.0
34,27,に,-2.0
34,28,ない,0.0
34,30,む,
34,31,ね,2.0
34,32,の,2.0
34,33,お,0.0
34,34,く,-1.0
34,35,ま,1.0
34,36,で,2.0
34,37,さ,0.0
34,38,す,-2.0
34,39,の,2.0
34,40,わ,1.0
34,43,も,
34,44,や,5.0
34,45,め,-2.0
34,46,に,0.0
34,47,し,2.0
34,48,て,-3.0
34,49,く,-7.0
34,50,ち,5.0
34,51,ぐ,2.0
34,52,せ,1.0
34,53,の,-1.0
34,54,よ,-2.0
34,55,な,0.0
34,56,こ,-2.0
34,57,と,-2.0
34,58,ば,7.0
34,59,お,0.0
34,61,さ,
34,62,え,0.0
34,63,ぎ,1.0
34,64,る,2.0
34,65,と,-7.0
34,66,い,7.0
34,68,き,
34,69,じゃ,0.0
34,71,あ,
34,72,り,2.0
34,73,ふ,2.0
34,74,れ,1.0
34,75,た,-3.0
34,76,こ,-3.0
34,77,い,0.0
34,78,の,1.0
34,79,お,2.0
34,80,わ,2.0
34,81,り,-2.0
34,82,に,-2.0
34,84,と,
34,85,ら,2.0
34,86,わ,1.0
34,87,れ,-1.0
34,88,る,-2.0
34,89,だ,-2.0
34,90,け,2.0
34,93,うん,
34,94,めい,2.0
34,95,に,5.0
34,96,ゆ,-5.0
34,97,め,-2.0
34,98,み,5.0
34,99,た,0.0
34,100,ふ,-6.0
34,101,た,1.0
34,102,り,2.0
34,103,の,1.0
34,104,み,2.0
34,105,ら,-3.0
34,106,い,-2.0
34,107,わ,-2.0
34,109,き,
34,110,っ,2.0
34,111,と,1.0
34,112,も,2.0
34,113,い,-2.0
34,114,ち,-1.0
34,115,ど,1.0
34,116,ま,0.0
34,117,じ,2.0
34,118,わ,2.0
34,119,る,0.0
34,120,こ,0.0
34,121,と,2.0
34,122,わ,-2.0
34,123,な,0.0
34,124,い,-1.0
34,125,け,1.0
34,126,ど,2.0
34,128,そん,
34,129,ふぉ,3.0
34,130,ゆ,2.0
34,131,が,2.0
34,132,あ,-7.0
34,133,ね,0.0
34,135,まっ,
34,136,す,1.0
34,137,ぐ,-1.0
34,138,な,-2.0
34,139,う,-3.0
34,140,た,0.0
34,141,ご,1.0
34,142,え,2.0
34,143,に,-7.0
34,144,の,7.0
34,145,せ,0.0
34,146,た,2.0
34,147,ら,0.0
34,148,ふ,-7.0
34,149,み,2.0
34,150,だ,1.0
34,151,して,-3.0
34,152,い,3.0
34,153,こ,4.0
34,154,お,-2.0
34,155,そ,0.0
34,156,れ,0.0
34,157,ぞ,2.0
34,158,れ,1.0
34,159,の,-1.0
34,160,すた,-2.0
34,161,と,2.0
34,162,お,0.0
34,164,らい,
34,165,ふぉ,3.0
34,166,み,2.0
34,167,が,2.0
34,168,あ,-7.0
34,169,ね,0.0
34,171,と,
34,172,め,1.0
34,173,い,-1.0
34,174,な,-2.0
34,175,ち,-2.0
34,176,ず,-1.0
34,177,に,1.0
34,178,ひ,2.0
34,179,ろ,5.0
34,180,げ,-2.0
34,181,た,0.0
34,182,な,2.0
34,183,ら,-3.0
34,185,す,
34,186,が,2.0
34,187,お,1.0
34,188,の,-3.0
34,189,ま,3.0
34,190,ま,4.0
34,191,で,-2.0
34,193,こ,
34,194,え,7.0
34,195,て,-2.0
34,196,ゆ,-1.0
34,197,け,-2.0
34,198,る,0.0
34,256,ま,
34,257,ち,0.0
34,258,がい,5.0
34,259,さ,0.0
34,260,が,2.0
34,261,し,1.0
34,262,わ,-1.0
34,263,も,1.0
34,264,お,-5.0
34,265,や,0.0
34,266,り,2.0
34,267,あ,-7.0
34,268,き,0.0
34,269,た,5.0
34,270,の,-3.0
34,272,い,
34,273,え,1.0
34,274,な,2.0
34,275,い,0.0
34,276,ま,-2.0
34,277,ま,-1.0
34,278,の,1.0
34,279,い,0.0
34,280,た,2.0
34,281,み,2.0
34,282,だっ,0.0
34,283,て,2.0
34,284,か,1.0
34,285,ま,0.0
34,286,わ,-1.0
34,287,ない,0.0
35,18,い,
35,19,つ,7.0
35,20,か,1.0
35,21,ら,0.0
35,22,た,0.0
35,23,ち,0.0
35,24,ど,0.0
35,25,ま,-1.0
35,26,っ,-2.0
35,27,て,-2.0
35,28,し,0.0
35,29,まっ,0.0
35,31,た,
35,32,の,3.0
35,33,だ,-1.0
35,34,ろ,-2.0
35,35,お,2.0
35,38,だ,
35,39,れ,7.0
35,40,よ,1.0
35,41,り,0.0
35,44,つ,
35,45,よ,0.0
35,47,く,
35,48,な,-2.0
35,49,る,-2.0
35,50,と,0.0
35,53,ち,
35,54,か,9.0
35,55,っ,0.0
35,57,た,
35,58,の,-2.0
35,59,に,-1.0
35,62,ぬ,
35,63,ぐ,5.0
