song,event_idx,lyric,interval_pitch,consonant,vowel,special
5,6,ぼ,-2.0,b,o,None
5,7,く,2.0,k,u,None
5,8,お,2.0,None,o,None
5,9,さ,-2.0,s,a,None
5,10,さ,-2.0,s,a,None
5,11,え,-1.0,None,e,None
5,13,て,,t,e,None
5,16,ぼ,,b,o,None
5,17,く,2.0,k,u,None
5,18,が,2.0,g,a,None
5,19,い,3.0,None,i,None
5,20,ま,-5.0,m,a,None
5,21,き,-3.0,k,i,None
5,22,み,1.0,m,i,None
5,23,お,2.0,None,o,None
5,24,さ,0.0,s,a,None
5,25,さ,0.0,s,a,None
5,26,え,2.0,None,e,None
5,27,る,3.0,r,u,None
5,30,だ,,d,a,None
5,31,か,1.0,k,a,None
5,32,ら,2.0,r,a,None
5,33,ま,2.0,m,a,None
5,34,よ,3.0,y,o,None
5,36,い,,None,i,None
5,37,な,-2.0,n,a,None
5,38,が,2.0,g,a,None
5,39,ら,2.0,r,a,None
5,40,も,-2.0,m,o,None
5,41,と,-2.0,t,o,None
5,42,も,-1.0,m,o,None
5,43,に,-2.0,n,i,None
5,44,い,2.0,None,i,None
5,45,き,1.0,k,i,None
5,46,て,2.0,t,e,None
5,47,い,2.0,None,i,None
5,49,こ,,k,o,None
5,50,う,5.0,None,u,None
5,51,よ,2.0,y,o,None
5,52,み,-2.0,m,i,None
5,53,ら,-2.0,r,a,None
5,54,い,2.0,None,i,None
5,55,え,2.0,None,e,None
5,56,と,0.0,t,o,None
5,69,な,,n,a,None
5,70,か,1.0,k,a,None
5,71,ま,2.0,m,a,None
5,72,と,0.0,t,o,None
5,74,た,,t,a,None
5,75,わ,1.0,w,a,None
5,76,む,-1.0,m,u,None
5,77,れ,-2.0,r,e,None
5,79,そ,,s,o,None
5,80,れ,2.0,r,e,None
5,81,な,0.0,n,a,None
5,82,り,2.0,r,i,None
5,83,で,-2.0,d,e,None
5,84,い,2.0,None,i,None
5,85,て,-2.0,t,e,None
5,86,も,-2.0,m,o,None
5,89,も,,m,o,None
5,90,の,0.0,n,o,None
5,91,た,2.0,t,a,None
5,92,り,1.0,r,i,None
5,93,な,-1.0,n,a,None
5,94,さ,1.0,s,a,None
5,95,お,2.0,None,o,None
5,96,か,2.0,k,a,None
5,97,ん,-2.0,None,None,N
5,98,じ,-2.0,j,i,None
5,99,て,-3.0,t,e,None
5,100,し,2.0,sh,i,None
5,101,ま,5.0,m,a,None
5,102,う,3.0,None,u,None
5,103,さ,-10.0,s,a,None
5,104,め,0.0,m,e,None
5,105,た,2.0,t,a,None
5,106,め,1.0,m,e,None
5,107,で,0.0,d,e,None
5,108,み,0.0,m,i,None
5,109,ら,0.0,r,a,None
5,110,れ,-1.0,r,e,None
5,111,て,-2.0,t,e,None
5,114,か,,k,a,None
5,115,わ,2.0,w,a,None
5,116,い,2.0,None,i,None
5,117,た,0.0,t,a,None
5,118,じ,-2.0,j,i,None
5,119,だ,2.0,d,a,None
5,120,い,1.0,None,i,None
5,121,の,2.0,n,o,None
5,122,か,-2.0,k,a,None
5,123,ぜ,-1.0,z,e,None
5,124,に,-4.0,n,i,None
5,125,ふ,2.0,f,u,None
5,127,か,,k,a,None
5,129,れ,,r,e,None
5,131,て,,t,e,None
5,132,い,-9.0,None,i,None
5,133,る,2.0,r,u,None
5,135,あ,,None,a,None
5,136,き,8.0,k,i,None
5,137,ら,-1.0,r,a,None
5,138,め,1.0,m,e,None
5,140,き,,k,i,None
5,141,れ,0.0,r,e,None
5,142,る,2.0,r,u,None
5,143,も,1.0,m,o,None
5,144,の,2.0,n,o,None
5,145,な,-2.0,n,a,None
5,146,ら,-1.0,r,a,None
5,147,ば,-4.0,b,a,None
5,148,さ,9.0,s,a,None
5,149,い,-2.0,None,i,None
5,150,しょ,-2.0,sh,o,None
5,151,か,0.0,k,a,None
5,152,ら,0.0,r,a,None
5,153,きょ,0.0,ky,o,None
5,154,お,2.0,None,o,None
5,155,み,-2.0,m,i,None
5,156,も,2.0,m,o,None
5,157,た,2.0,t,a,None
5,158,な,-9.0,n,a,None
5,158,い,,None,i,None
5,160,わ,,w,a,None
5,161,す,1.0,s,u,None
5,162,れ,11.0,r,e,None
5,163,ら,-2.0,r,a,None
5,164,れ,-3.0,r,e,None
5,165,る,-2.0,r,u,None
5,166,も,-2.0,m,o,None
5,167,の,-3.0,n,o,None
5,168,な,10.0,n,a,None
5,169,ら,-2.0,r,a,None
5,171,よ,3.0,y,o,None
5,172,う,2.0,None,u,None
5,173,さ,0.0,s,a,None
5,174,も,0.0,m,o,None
5,175,か,0.0,k,a,None
5,176,ん,0.0,None,None,N
5,177,じ,-3.0,j,i,None
5,178,な,5.0,n,a,None
5,179,い,-2.0,None,i,None
5,180,か,-2.0,k,a,None
5,181,ら,-1.0,r,a,None
5,182,ふ,-7.0,f,u,None
5,183,あ,8.0,None,a,None
5,184,ん,-1.0,None,None,N
5,185,な,1.0,n,a,None
5,187,こ,,k,o,None
5,188,こ,0.0,k,o,None
5,189,ろ,3.0,r,o,None
5,190,と,2.0,t,o,None
5,191,ゆ,-2.0,y,u,None
5,192,う,2.0,None,u,None
5,193,き,2.0,k,i,None
5,194,が,0.0,g,a,None
5,195,せ,-2.0,s,e,None
5,196,な,-2.0,n,a,None
5,197,か,0.0,k,a,None
5,198,あ,0.0,None,a,None
5,199,わ,0.0,w,a,None
5,200,せ,2.0,s,e,None
5,201,に,-2.0,n,i,None
5,202,な,0.0,n,a,None
5,203,っ,2.0,None,None,cl
5,204,て,2.0,t,e,None
5,205,る,0.0,r,u,None
5,208,だ,,d,a,None
5,209,け,1.0,k,e,None
5,210,ど,11.0,d,o,None
5,211,い,-2.0,None,i,None
5,212,ま,-3.0,m,a,None
5,213,な,-2.0,n,a,None
5,214,ら,-1.0,r,a,None
5,215,ゆ,1.0,y,u,None
5,216,め,2.0,m,e,None
5,217,お,1.0,None,o,None
5,218,こ,-3.0,k,o,None
5,219,の,2.0,n,o,None
5,220,て,1.0,t,e,None
5,221,で,0.0,d,e,None
5,222,か,0.0,k,a,None
5,223,な,0.0,n,a,None
5,224,え,2.0,None,e,None
5,225,て,-2.0,t,e,None
5,226,み,-1.0,m,i,None
5,227,せ,0.0,s,e,None
5,228,る,-2.0,r,u,None
5,229,よ,0.0,y,o,None
5,233,き,,k,i,None
5,234,ず,2.0,z,u,None
5,235,つ,2.0,ts,u,None
5,236,い,3.0,None,i,None
5,237,て,-5.0,t,e,None
5,238,こ,-2.0,k,o,None
5,239,わ,2.0,w,a,None
5,240,れ,2.0,r,e,None
5,241,そ,-2.0,s,o,None
5,242,な,-2.0,n,a,None
5,243,ひ,-1.0,h,i,None
5,245,も,,m,o,None
5,248,な,,n,a,None
5,249,み,2.0,m,i,None
5,250,だ,2.0,d,a,None
5,251,し,3.0,sh,i,None
5,252,て,-5.0,t,e,None
5,253,こ,-3.0,k,o,None
5,254,ま,1.0,m,a,None
5,255,ら,2.0,r,a,None
5,256,せ,0.0,s,e,None
5,257,る,0.0,r,u,None
5,258,ひ,2.0,h,i,None
5,259,も,3.0,m,o,None
5,262,あ,,None,a,None
5,263,る,2.0,r,u,None
5,264,け,2.0,k,e,None
5,265,れ,3.0,r,e,None
5,267,ど,,d,o,None
5,268,ぼ,-2.0,b,o,None
5,269,く,2.0,k,u,None
5,270,ら,2.0,r,a,None
5,271,わ,-2.0,w,a,None
5,272,そ,-2.0,s,o,None
5,273,れ,-1.0,r,e,None
5,274,お,-2.0,None,o,None
5,275,こ,2.0,k,o,None
5,276,え,1.0,None,e,None
5,277,て,2.0,t,e,None
5,278,い,2.0,None,i,None
5,280,く,,k,u,None
5,280,ん,,None,None,N
5,281,だ,7.0,d,a,None
5,282,だ,-4.0,d,a,None
5,283,れ,2.0,r,e,None
5,284,よ,2.0,y,o,None
5,285,り,0.0,r,i,None
5,287,う,,None,u,None
5,288,え,1.0,None,e,None
5,289,お,2.0,None,o,None
5,290,め,-2.0,m,e,None
5,291,ざ,-1.0,z,a,None
5,292,し,-4.0,sh,i,None
5,293,て,2.0,t,e,None
6,11,つ,,ts,u,None
6,12,く,0.0,k,u,None
6,13,え,0.0,None,e,None
6,14,の,1.0,n,o,None
6,16,お,,None,o,None
6,17,く,-2.0,k,u,None
6,19,に,,n,i,None
6,21,か,,k,a,None
6,22,く,0.0,k,u,None
6,23,し,0.0,sh,i,None
6,24,て,2.0,t,e,None
6,26,る,,r,u,None
6,27,の,-2.0,n,o,None
6,28,わ,-1.0,w,a,None
6,29,きゅ,1.0,ky,u,None
6,30,ん,-5.0,None,None,N
6,31,と,0.0,t,o,None
6,34,ひ,,h,i,None
6,35,か,-5.0,k,a,None
6,36,る,0.0,r,u,None
6,39,は,,w,a,None
6,40,あ,-2.0,None,a,None
6,41,と,2.0,t,o,None
6,42,の,-2.0,n,o,None
6,44,ん,2.0,None,None,N
6,45,ね,2.0,n,e,None
6,46,が,5.0,g,a,None
6,47,い,2.0,None,i,None
6,48,の,1.0,n,o,None
6,49,ちゃ,-1.0,ch,a,None
6,50,あ,-2.0,None,a,None
6,51,む,-5.0,m,u,None
6,54,ひ,,h,i,None
6,55,み,-2.0,m,i,None
6,56,つ,-5.0,ts,u,None
6,57,な,2.0,n,a,None
6,58,の,2.0,n,o,None
6,64,そ,,s,o,None
6,65,れ,0.0,r,e,None
6,66,と,0.0,t,o,None
6,67,ね,1.0,n,e,None
6,69,も,,m,o,None
6,69,う,,None,u,None
6,70,ひ,-2.0,h,i,None
6,73,し,,sh,i,None
6,74,ま,0.0,m,a,None
6,75,っ,0.0,None,None,cl
6,76,て,2.0,t,e,None
6,77,る,-2.0,r,u,None
6,78,ん,-2.0,None,None,N
6,79,だ,-1.0,d,a,None
6,80,きゅ,1.0,ky,u,None
6,81,ん,-5.0,None,None,N
6,82,と,0.0,t,o,None
6,85,な,,n,a,None
6,86,き,-5.0,k,i,None
6,90,だ,,d,a,None
6,91,め,-2.0,m,e,None
6,92,だ,2.0,d,a,None
6,93,め,-2.0,m,e,None
6,94,み,-5.0,m,i,None
6,95,い,2.0,None,i,None
6,96,あ,0.0,None,a,None
6,97,こ,2.0,k,o,None
6,99,が,,g,a,None
6,100,れ,2.0,r,e,None
6,101,の,1.0,n,o,None
6,102,せ,-1.0,s,e,None
6,103,か,-2.0,k,a,None
6,103,い,,None,i,None
6,104,え,-5.0,None,e,None
6,107,ゆ,,y,u,None
6,109,く,,k,u,None
6,110,の,-5.0,n,o,None
6,112,だ,,d,a,None
6,113,な,0.0,n,a,None
6,114,み,2.0,m,i,None
6,115,だ,0.0,d,a,None
6,117,ほ,,h,o,None
6,118,ろ,2.0,r,o,None
6,119,り,0.0,r,i,None
6,121,こ,,k,o,None
6,122,ぼ,5.0,b,o,None
6,123,れ,2.0,r,e,None
6,124,ちゃ,-2.0,ch,a,None
6,125,う,-5.0,None,u,None
6,126,ひ,-2.0,h,i,None
6,128,と,,t,o,None
6,129,し,7.0,sh,i,None
6,133,に,,n,i,None
6,134,じ,-7.0,j,i,None
6,135,に,0.0,n,i,None
6,136,な,2.0,n,a,None
6,137,れ,-2.0,r,e,None
6,142,だ,,d,a,None
6,144,け,,k,e,None
6,145,ど,2.0,d,o,None
6,147,だ,,d,a,None
6,147,っ,,None,None,cl
6,149,て,,t,e,None
6,150,さ,2.0,s,a,None
6,153,つ,,ts,u,None
6,154,よ,-2.0,y,o,None
6,155,く,2.0,k,u,None
6,156,な,-2.0,n,a,None
6,157,る,-2.0,r,u,None
6,158,の,-5.0,n,o,None
6,158,っ,,None,None,cl
6,160,て,,t,e,None
6,161,む,2.0,m,u,None
6,162,ず,3.0,z,u,None
6,164,か,,k,a,None
6,165,し,7.0,sh,i,None
6,167,い,,None,i,None
6,172,だ,,d,a,None
6,174,け,,k,e,None
6,175,ど,2.0,d,o,None
6,177,だ,,d,a,None
6,177,っ,,None,None,cl
6,178,て,-2.0,t,e,None
6,179,さ,2.0,s,a,None
6,181,い,,None,i,None
6,183,く,,k,u,None
6,184,し,2.0,sh,i,None
6,185,か,-2.0,k,a,None
6,186,な,-5.0,n,a,None
6,186,い,,None,i,None
6,194,しょ,0.0,sh,o,None
6,194,ん,,None,None,N
6,195,れ,-5.0,r,e,None
6,196,い,7.0,None,i,None
6,196,ん,,None,None,N
6,197,ぼ,-2.0,b,o,None
6,198,は,-3.0,w,a,None
6,199,じ,2.0,j,i,None
6,200,ま,1.0,m,a,None
6,201,る,0.0,r,u,None
6,204,と,,t,o,None
6,205,き,0.0,k,i,None
6,206,め,-3.0,m,e,None
6,207,き,0.0,k,i,None
6,208,み,3.0,m,i,None
6,209,ら,0.0,r,a,None
6,210,い,-3.0,None,i,None
6,212,か,,k,a,None
6,213,が,1.0,g,a,None
6,214,や,-1.0,y,a,None
6,216,き,,k,i,None
6,217,た,2.0,t,a,None
6,217,い,,None,i,None
6,220,ほ,,h,o,None
6,221,し,0.0,sh,i,None
6,222,の,-5.0,n,o,None
6,223,り,4.0,r,i,None
6,225,な,-2.0,n,a,None
6,226,な,-2.0,n,a,None
6,227,い,-1.0,None,i,None
6,228,ろ,-2.0,r,o,None
6,230,ま,,m,a,None
6,231,ほ,5.0,h,o,None
6,232,お,2.0,None,o,None
6,233,お,1.0,None,o,None
6,234,か,-1.0,k,a,None
6,235,け,-2.0,k,e,None
6,236,よ,-2.0,y,o,None
6,242,しょ,0.0,sh,o,None
6,242,ん,,None,None,N
6,243,れ,-5.0,r,e,None
6,244,い,7.0,None,i,None
6,244,ん,,None,None,N
6,245,ぼ,-2.0,b,o,None
6,247,じ,2.0,j,i,None
6,248,ば,1.0,b,a,None
6,248,い,,None,i,None
6,252,ず,,z,u,None
6,253,っ,0.0,None,None,cl
6,254,と,-3.0,t,o,None
6,255,ず,3.0,z,u,None
6,256,っ,0.0,None,None,cl
6,257,と,-3.0,t,o,None
6,259,も,,m,o,None
6,260,っ,0.0,None,None,cl
6,261,と,-3.0,t,o,None
6,262,も,3.0,m,o,None
6,263,っ,0.0,None,None,cl
6,264,と,-3.0,t,o,None
6,266,と,,t,o,None
6,267,び,0.0,b,i,None
6,268,だ,0.0,d,a,None
6,269,そ,-3.0,s,o,None
6,270,あ,3.0,None,a,None
6,271,し,-5.0,sh,i,None
6,273,た,,t,a,None
6,274,え,-2.0,None,e,None
6,329,こ,,k,o,None
6,330,と,2.0,t,o,None
6,332,ば,,b,a,None
6,333,で,-2.0,d,e,None
6,334,わ,2.0,w,a,None
6,337,い,,None,i,None
6,339,た,,t,a,None
6,339,い,,None,i,None
6,340,お,-5.0,None,o,None
6,341,も,2.0,m,o,None
6,341,い,,None,i,None
6,342,と,2.0,t,o,None
6,343,ど,3.0,d,o,None
6,345,か,,k,a,None
6,346,な,7.0,n,a,None
6,347,い,-2.0,None,i,None
6,352,だ,,d,a,None
6,353,か,-2.0,k,a,None
6,354,ら,2.0,r,a,None
6,356,ぜ,,z,e,None
6,356,ん,,None,None,N
6,357,りょ,-2.0,ry,o,None
6,358,く,2.0,k,u,None
6,360,や,,y,a,None
6,361,る,0.0,r,u,None
6,362,し,2.0,sh,i,None
6,363,か,-2.0,k,a,None
6,364,な,-5.0,n,a,None
6,364,い,,None,i,None
6,382,ず,,z,u,None
6,383,っ,0.0,None,None,cl
6,384,と,-3.0,t,o,None
6,385,ず,3.0,z,u,None
6,386,っ,0.0,None,None,cl
6,387,と,-3.0,t,o,None
6,389,も,,m,o,None
6,390,っ,0.0,None,None,cl
6,391,と,-3.0,t,o,None
6,392,も,3.0,m,o,None
6,393,っ,0.0,None,None,cl
6,394,と,-3.0,t,o,None
6,396,つ,,ts,u,None
6,397,ず,0.0,z,u,None
6,398,く,-3.0,k,u,None
6,399,ら,3.0,r,a,None
6,399,い,,None,i,None
6,400,ら,-5.0,r,a,None
6,400,い,,None,i,None
6,401,ら,7.0,r,a,None
6,401,い,,None,i,None
6,402,お,-2.0,None,o,None
6,403,お,0.0,None,o,None
6,405,き,,k,i,None
6,406,く,7.0,k,u,None
6,407,て,-2.0,t,e,None
6,408,お,-3.0,None,o,None
6,410,ひ,,h,i,None
6,411,ろ,1.0,r,o,None
6,412,げ,0.0,g,e,None
6,415,い,,None,i,None
6,416,ろ,0.0,r,o,None
6,417,と,-3.0,t,o,None
6,418,り,0.0,r,i,None
6,419,ど,3.0,d,o,None
6,420,り,0.0,r,i,None
6,421,の,-3.0,n,o,None
6,422,わ,2.0,w,a,None
6,423,お,1.0,None,o,None
6,424,え,-1.0,None,e,None
6,426,よ,2.0,y,o,None
6,429,ぷ,,p,u,None
6,430,り,0.0,r,i,None
6,431,てぃ,-5.0,t,i,None
6,432,り,4.0,r,i,None
6,434,ひ,-2.0,h,i,None
6,435,び,-2.0,b,i,None
6,436,い,-1.0,None,i,None
6,437,て,-2.0,t,e,None
6,438,さ,0.0,s,a,None
6,439,い,2.0,None,i,None
6,440,り,5.0,r,i,None
6,441,う,2.0,None,u,None
6,442,む,1.0,m,u,None
6,443,の,-1.0,n,o,None
6,444,な,-2.0,n,a,None
6,445,み,-2.0,m,i,None
6,451,しょ,0.0,sh,o,None
6,451,ん,,None,None,N
6,452,れ,-5.0,r,e,None
6,453,い,7.0,None,i,None
6,453,ん,,None,None,N
6,454,ぼ,-2.0,b,o,None
6,455,す,-3.0,s,u,None
6,456,ぷ,2.0,p,u,None
6,457,ば,1.0,b,a,None
6,457,い,,None,i,None
6,462,き,,k,i,None
6,463,み,0.0,m,i,None
6,464,も,-3.0,m,o,None
6,465,き,3.0,k,i,None
6,466,み,0.0,m,i,None
6,467,も,-3.0,m,o,None
6,469,き,,k,i,None
6,470,み,0.0,m,i,None
6,471,も,-3.0,m,o,None
6,473,み,0.0,m,i,None
6,474,も,-3.0,m,o,None
6,476,う,,None,u,None
6,477,た,0.0,t,a,None
6,478,お,-3.0,None,o,None
6,479,あ,3.0,None,a,None
6,480,し,-5.0,sh,i,None
6,481,た,7.0,t,a,None
6,482,え,-2.0,None,e,None
7,13,ぴ,,p,i,None
7,13,ん,,None,None,N
7,16,く,,k,u,None
7,19,の,,n,o,None
7,20,ゆ,2.0,y,u,None
7,21,に,0.0,n,i,None
7,22,こ,0.0,k,o,None
7,22,ん,,None,None,N
7,27,と,,t,o,None
7,30,ぶ,,b,u,None
7,33,よ,,y,o,None
7,35,に,0.0,n,i,None
7,36,こ,0.0,k,o,None
7,40,さ,,s,a,None
7,43,い,,None,i,None
7,46,こ,,k,o,None
7,47,ろ,0.0,r,o,None
7,48,お,0.0,None,o,None
7,50,こ,,k,o,None
7,51,ろ,0.0,r,o,None
7,52,が,0.0,g,a,None
7,53,て,2.0,t,e,None
7,54,さ,1.0,s,a,None
7,57,い,,None,i,None
7,60,こ,,k,o,None
7,61,ろ,0.0,r,o,None
7,62,じ,0.0,j,i,None
7,64,は,,w,a,None
7,65,と,0.0,t,o,None
7,66,よ,0.0,y,o,None
7,67,む,-2.0,m,u,None
7,68,み,5.0,m,i,None
7,71,て,,t,e,None
7,74,る,,r,u,None
7,75,の,0.0,n,o,None
7,76,よ,0.0,y,o,None
7,78,い,,None,i,None
7,79,つ,0.0,ts,u,None
7,80,だ,0.0,d,a,None
7,80,っ,,None,None,cl
7,81,て,2.0,t,e,None
7,82,す,-12.0,s,u,None
7,83,す,1.0,s,u,None
7,84,め,2.0,m,e,None
7,85,あ,2.0,None,a,None
7,86,ば,1.0,b,a,None
7,86,ん,,None,None,N
7,87,ちゅ,-3.0,ch,u,None
7,88,る,-2.0,r,u,None
7,93,わ,,w,a,None
7,94,た,0.0,t,a,None
7,95,し,0.0,sh,i,None
7,96,わ,2.0,w,a,None
7,97,ほ,-2.0,h,o,None
7,98,ろ,-3.0,r,o,None
7,98,ん,,None,None,N
7,99,う,3.0,None,u,None
7,100,ちゅ,0.0,ch,u,None
7,101,う,0.0,None,u,None
7,102,の,-2.0,n,o,None
7,106,か,,k,a,None
7,107,け,0.0,k,e,None
7,108,ら,0.0,r,a,None
7,109,だ,1.0,d,a,None
7,110,け,-1.0,k,e,None
7,111,ど,-4.0,d,o,None
7,112,か,4.0,k,a,None
7,113,ん,1.0,None,None,N
7,114,ぜ,2.0,z,e,None
7,115,ん,-2.0,None,None,N
7,119,な,,n,a,None
7,120,み,0.0,m,i,None
7,121,だ,0.0,d,a,None
7,122,が,2.0,g,a,None
7,123,ぽ,-2.0,p,o,None
7,124,ろ,-3.0,r,o,None
7,124,ん,,None,None,N
7,125,ちょ,3.0,ch,o,None
7,125,っ,,None,None,cl
7,126,ぴ,0.0,p,i,None
7,127,り,2.0,r,i,None
7,131,ま,,m,a,None
7,132,じ,-3.0,j,i,None
7,133,か,-4.0,k,a,None
7,134,る,2.0,r,u,None
7,136,てぃ,,t,i,None
7,136,ん,,None,None,N
7,139,てぃ,,t,i,None
7,139,ん,,None,None,N
7,143,こ,,k,o,None
7,144,の,0.0,n,o,None
7,145,ぽ,0.0,p,o,None
7,146,る,2.0,r,u,None
7,147,ぼ,-2.0,b,o,None
7,148,ろ,-3.0,r,o,None
7,148,ん,,None,None,N
7,149,た,3.0,t,a,None
7,150,べ,0.0,b,e,None
7,151,た,0.0,t,a,None
7,152,ら,-2.0,r,a,None
7,156,と,,t,o,None
7,157,な,0.0,n,a,None
7,158,え,0.0,None,e,None
7,159,る,1.0,r,u,None
7,160,の,-1.0,n,o,None
7,161,よ,-4.0,y,o,None
7,162,お,4.0,None,o,None
7,163,ま,1.0,m,a,None
7,164,じ,2.0,j,i,None
7,165,な,-2.0,n,a,None
7,165,い,,None,i,None
7,169,こ,,k,o,None
7,170,た,0.0,t,a,None
7,171,え,0.0,None,e,None
7,172,が,2.0,g,a,None
7,173,ぽ,-2.0,p,o,None
7,174,ろ,-3.0,r,o,None
7,174,ん,,None,None,N
7,175,は,3.0,w,a,None
7,175,っ,,None,None,cl
7,176,ぴ,0.0,p,i,None
7,177,い,2.0,None,i,None
7,181,ま,,m,a,None
7,182,じ,-3.0,j,i,None
7,183,か,-4.0,k,a,None
7,184,る,2.0,r,u,None
7,186,てぃ,,t,i,None
7,186,ん,,None,None,N
7,189,てぃ,,t,i,None
7,189,ん,,None,None,N
7,193,さ,,s,a,None
7,196,い,,None,i,None
7,199,こ,,k,o,None
7,200,ろ,0.0,r,o,None
7,201,お,0.0,None,o,None
7,203,こ,,k,o,None
7,204,ろ,0.0,r,o,None
7,205,が,0.0,g,a,None
7,206,て,2.0,t,e,None
7,207,さ,1.0,s,a,None
7,210,い,,None,i,None
7,213,こ,,k,o,None
7,214,ろ,0.0,r,o,None
7,215,じ,0.0,j,i,None
7,217,は,,w,a,None
7,218,と,0.0,t,o,None
7,219,よ,0.0,y,o,None
7,220,む,-2.0,m,u,None
7,221,あ,5.0,None,a,None
7,224,い,,None,i,None
7,227,か,,k,a,None
7,228,し,0.0,sh,i,None
7,229,ら,0.0,r,a,None
7,231,ど,,d,o,None
7,231,っ,,None,None,cl
7,232,き,0.0,k,i,None
7,233,ど,0.0,d,o,None
7,234,き,2.0,k,i,None
7,235,ひ,-12.0,h,i,None
7,236,び,1.0,b,i,None
7,237,け,2.0,k,e,None
7,238,あ,2.0,None,a,None
7,239,ば,1.0,b,a,None
7,239,ん,,None,None,N
7,240,ちゅ,-3.0,ch,u,None
7,241,る,-2.0,r,u,None
8,30,ぼ,,b,o,None
8,30,ん,,None,None,N
8,31,ぼ,5.0,b,o,None
8,31,ん,,None,None,N
8,32,お,-5.0,None,o,None
8,33,え,3.0,None,e,None
8,33,ん,,None,None,N
8,34,だ,-3.0,d,a,None
8,34,ん,,None,None,N
8,36,げ,0.0,g,e,None
8,36,っ,,None,None,cl
8,37,ちぇ,3.0,ch,e,None
8,38,り,-3.0,r,i,None
8,40,ぱ,,p,a,None
8,40,い,,None,i,None
8,42,ら,,r,a,None
8,42,ん,,None,None,N
8,43,ら,5.0,r,a,None
8,43,ん,,None,None,N
8,44,か,-5.0,k,a,None
8,44,ん,,None,None,N
8,45,げ,3.0,g,e,None
8,47,か,,k,a,None
8,47,い,,None,i,None
8,49,る,,r,u,None
8,49,っ,,None,None,cl
8,51,せ,-2.0,s,e,None
8,51,ん,,None,None,N
8,52,せ,5.0,s,e,None
8,53,しょ,-3.0,sh,o,None
8,53,ん,,None,None,N
8,55,は,,w,a,None
8,55,い,,None,i,None
8,56,そ,-14.0,s,o,None
8,56,ん,,None,None,N
8,57,ざ,5.0,z,a,None
8,57,い,,None,i,None
8,58,か,-3.0,k,a,None
8,58,ん,,None,None,N
8,60,て,,t,e,None
8,60,ん,,None,None,N
8,61,て,0.0,t,e,None
8,61,ん,,None,None,N
8,62,しょ,-2.0,sh,o,None
8,62,う,,None,u,None
8,64,せ,-3.0,s,e,None
8,65,ぶ,5.0,b,u,None
8,66,つ,0.0,ts,u,None
8,67,か,0.0,k,a,None
8,67,っ,,None,None,cl
8,68,て,0.0,t,e,None
8,69,と,0.0,t,o,None
8,70,け,0.0,k,e,None
8,72,た,0.0,t,a,None
8,73,ぼ,0.0,b,o,None
8,74,ぜ,0.0,z,e,None
8,74,ん,,None,None,N
8,75,お,0.0,None,o,None
8,75,お,,None,o,None
8,76,い,0.0,None,i,None
8,77,に,0.0,n,i,None
8,78,う,0.0,None,u,None
8,79,た,0.0,t,a,None
8,79,っ,,None,None,cl
8,80,て,0.0,t,e,None
8,81,し,0.0,sh,i,None
8,82,れ,0.0,r,e,None
8,82,ん,,None,None,N
8,83,じゃ,0.0,j,a,None
8,85,も,,m,o,None
8,85,っ,,None,None,cl
8,87,て,,t,e,None
8,88,い,0.0,None,i,None
8,89,け,0.0,k,e,None
8,90,さ,2.0,s,a,None
8,90,い,,None,i,None
8,91,ご,-2.0,g,o,None
8,92,に,0.0,n,i,None
8,93,わ,-5.0,w,a,None
8,94,ら,5.0,r,a,None
8,94,っ,,None,None,cl
8,95,ちゃ,0.0,ch,a,None
8,96,う,2.0,None,u,None
8,97,の,-2.0,n,o,None
8,98,わ,0.0,w,a,None
8,99,あ,-7.0,None,a,None
8,100,た,9.0,t,a,None
8,101,し,0.0,sh,i,None
8,102,の,0.0,n,o,None
8,103,は,0.0,w,a,None
8,105,ず,,z,u,None
8,107,せ,,s,e,None
8,108,ら,7.0,r,a,None
8,109,ふ,-2.0,f,u,None
8,110,く,0.0,k,u,None
8,111,だ,2.0,d,a,None
8,112,か,-2.0,k,a,None
8,113,ら,-1.0,r,a,None
8,114,で,-4.0,d,e,None
8,115,す,2.0,s,u,None
8,116,け,0.0,k,e,None
8,117,つ,2.0,ts,u,None
8,118,ろ,0.0,r,o,None
8,118,ん,,None,None,N
8,122,げ,,g,e,None
8,123,つ,0.0,ts,u,None
8,124,よ,0.0,y,o,None
8,125,お,0.0,None,o,None
8,126,び,0.0,b,i,None
8,127,な,2.0,n,a,None
8,128,の,-2.0,n,o,None
8,129,に,0.0,n,i,None
8,130,き,-5.0,k,i,None
8,131,げ,5.0,g,e,None
8,131,ん,,None,None,N
8,132,わ,0.0,w,a,None
8,133,る,2.0,r,u,None
8,134,い,-2.0,None,i,None
8,135,の,0.0,n,o,None
8,136,ど,-5.0,d,o,None
8,137,お,7.0,None,o,None
8,138,す,0.0,s,u,None
8,139,る,0.0,r,u,None
8,140,よ,2.0,y,o,None
8,142,な,,n,a,None
8,143,つ,0.0,ts,u,None
8,144,ふ,7.0,f,u,None
8,145,く,-2.0,k,u,None
8,146,が,0.0,g,a,None
8,148,い,,None,i,None
8,149,い,-2.0,None,i,None
8,150,の,-1.0,n,o,None
8,151,で,-4.0,d,e,None
8,152,す,2.0,s,u,None
8,153,きゃ,0.0,ky,a,None
8,154,わ,2.0,w,a,None
8,155,い,0.0,None,i,None
9,24,ま,,m,a,None
9,25,よ,3.0,y,o,None
9,26,い,-3.0,None,i,None
9,27,こ,3.0,k,o,None
9,27,ん,,None,None,N
