song,lyric,pitch,relative_pitch,consonant,vowel,special
04,か,69,1.0,k,a,None
04,お,71,3.0,None,o,None
04,ら,73,5.0,r,a,None
04,い,73,5.0,r,a,None
04,あ,64,-4.0,None,a,None
04,な,66,-2.0,n,a,None
04,た,68,0.0,t,a,None
04,が,66,-2.0,g,a,None
04,つ,68,0.0,ts,u,None
04,く,69,1.0,k,u,None
04,る,71,3.0,r,u,None
04,わ,69,1.0,w,a,None
04,た,68,0.0,t,a,None
04,し,69,1.0,sh,i,None
04,あ,68,0.0,None,a,None
04,い,69,1.0,None,i,None
04,ど,71,3.0,d,o,None
04,ろ,68,0.0,r,o,None
04,い,68,0.0,r,o,None
04,ど,64,-4.0,d,o,None
05,き,67,-2.0,k,i,None
05,み,69,0.0,m,i,None
05,が,71,2.0,g,a,None
05,い,74,5.0,None,i,None
05,ま,69,0.0,m,a,None
05,ぼ,67,-2.0,b,o,None
05,く,69,0.0,k,u,None
05,お,71,2.0,None,o,None
05,さ,69,0.0,s,a,None
05,さ,67,-2.0,s,a,None
05,え,66,-3.0,None,e,None
05,て,64,-5.0,t,e,None
05,ぼ,67,-2.0,b,o,None
05,く,69,0.0,k,u,None
05,が,71,2.0,g,a,None
05,い,74,5.0,None,i,None
05,ま,69,0.0,m,a,None
05,き,66,-3.0,k,i,None
05,み,67,-2.0,m,i,None
05,お,69,0.0,None,o,None
05,さ,69,0.0,s,a,None
05,さ,69,0.0,s,a,None
05,え,71,2.0,None,e,None
05,る,74,5.0,r,u,None
05,だ,66,-3.0,d,a,None
05,か,67,-2.0,k,a,None
05,ら,69,0.0,r,a,None
05,ま,71,2.0,m,a,None
05,よ,74,5.0,y,o,None
05,い,69,0.0,None,i,None
05,な,67,-2.0,n,a,None
05,が,69,0.0,g,a,None
05,ら,71,2.0,r,a,None
05,も,69,0.0,m,o,None
05,と,67,-2.0,t,o,None
05,も,66,-3.0,m,o,None
05,に,64,-5.0,n,i,None
05,い,66,-3.0,None,i,None
05,き,67,-2.0,k,i,None
05,て,69,0.0,t,e,None
05,い,71,2.0,None,i,None
05,こ,64,-5.0,k,o,None
05,う,69,0.0,None,u,None
05,よ,71,2.0,y,o,None
05,み,69,0.0,m,i,None
05,ら,67,-2.0,r,a,None
05,い,69,0.0,None,i,None
05,え,71,2.0,None,e,None
05,と,71,2.0,t,o,None
05,な,64,-5.0,n,a,None
05,か,65,-4.0,k,a,None
05,ま,67,-2.0,m,a,None
05,と,67,-2.0,t,o,None
05,た,66,-3.0,t,a,None
05,わ,67,-2.0,w,a,None
05,む,66,-3.0,m,u,None
05,れ,64,-5.0,r,e,None
05,そ,62,-7.0,s,o,None
05,れ,64,-5.0,r,e,None
05,な,64,-5.0,n,a,None
05,り,66,-3.0,r,i,None
05,で,64,-5.0,d,e,None
05,い,66,-3.0,None,i,None
05,て,64,-5.0,t,e,None
05,も,62,-7.0,m,o,None
05,も,64,-5.0,m,o,None
05,の,64,-5.0,n,o,None
05,た,66,-3.0,t,a,None
05,り,67,-2.0,r,i,None
05,な,66,-3.0,n,a,None
05,さ,67,-2.0,s,a,None
05,お,69,0.0,None,o,None
05,か,71,2.0,k,a,None
05,ん,69,0.0,None,None,N
05,じ,67,-2.0,j,i,None
05,て,64,-5.0,t,e,None
05,し,66,-3.0,sh,i,None
05,ま,71,2.0,m,a,None
05,う,74,5.0,None,u,None
05,さ,64,-5.0,s,a,None
05,め,64,-5.0,m,e,None
05,た,66,-3.0,t,a,None
05,め,67,-2.0,m,e,None
05,で,67,-2.0,d,e,None
05,み,67,-2.0,m,i,None
05,ら,67,-2.0,r,a,None
05,れ,66,-3.0,r,e,None
05,て,64,-5.0,t,e,None
05,か,62,-7.0,k,a,None
05,わ,64,-5.0,w,a,None
05,い,66,-3.0,None,i,None
05,た,66,-3.0,t,a,None
05,じ,64,-5.0,j,i,None
05,だ,66,-3.0,d,a,None
05,い,67,-2.0,None,i,None
05,の,69,0.0,n,o,None
05,か,67,-2.0,k,a,None
05,ぜ,66,-3.0,z,e,None
05,に,62,-7.0,n,i,None
05,ふ,64,-5.0,f,u,None
05,か,71,2.0,k,a,None
05,れ,69,0.0,r,e,None
05,て,71,2.0,t,e,None
05,い,62,-7.0,None,i,None
05,る,64,-5.0,r,u,None
05,あ,62,-7.0,None,a,None
05,き,70,1.0,k,i,None
05,ら,69,0.0,r,a,None
05,め,70,1.0,m,e,None
05,き,67,-2.0,k,i,None
05,れ,67,-2.0,r,e,None
05,る,69,0.0,r,u,None
05,も,70,1.0,m,o,None
05,の,72,3.0,n,o,None
05,な,70,1.0,n,a,None
05,ら,69,0.0,r,a,None
05,ば,65,-4.0,b,a,None
05,さ,74,5.0,s,a,None
05,い,72,3.0,None,i,None
05,しょ,70,1.0,sh,o,None
05,か,70,1.0,k,a,None
05,ら,70,1.0,r,a,None
05,きょ,70,1.0,ky,o,None
05,お,72,3.0,None,o,None
05,み,70,1.0,m,i,None
05,も,72,3.0,m,o,None
05,た,74,5.0,t,a,None
05,な,65,-4.0,n,a,None
05,い,65,-4.0,n,a,None
05,わ,62,-7.0,w,a,None
05,す,63,-6.0,s,u,None
05,れ,74,5.0,r,e,None
05,ら,72,3.0,r,a,None
05,れ,69,0.0,r,e,None
05,る,67,-2.0,r,u,None
05,も,65,-4.0,m,o,None
05,の,62,-7.0,n,o,None
05,な,72,3.0,n,a,None
05,ら,70,1.0,r,a,None
05,よ,70,1.0,y,o,None
05,う,72,3.0,None,u,None
05,さ,72,3.0,s,a,None
05,も,72,3.0,m,o,None
05,か,72,3.0,k,a,None
05,ん,72,3.0,None,None,N
05,じ,69,0.0,j,i,None
05,な,74,5.0,n,a,None
05,い,72,3.0,None,i,None
05,か,70,1.0,k,a,None
05,ら,69,0.0,r,a,None
05,ふ,62,-7.0,f,u,None
05,あ,70,1.0,None,a,None
05,ん,69,0.0,None,None,N
05,な,70,1.0,n,a,None
05,こ,67,-2.0,k,o,None
05,こ,67,-2.0,k,o,None
05,ろ,70,1.0,r,o,None
05,と,72,3.0,t,o,None
05,ゆ,70,1.0,y,u,None
05,う,72,3.0,None,u,None
05,き,74,5.0,k,i,None
05,が,74,5.0,g,a,None
05,せ,72,3.0,s,e,None
05,な,70,1.0,n,a,None
05,か,70,1.0,k,a,None
05,あ,70,1.0,None,a,None
05,わ,70,1.0,w,a,None
05,せ,72,3.0,s,e,None
05,に,70,1.0,n,i,None
05,な,70,1.0,n,a,None
05,っ,72,3.0,None,None,cl
05,て,74,5.0,t,e,None
05,る,74,5.0,r,u,None
05,だ,62,-7.0,d,a,None
05,け,63,-6.0,k,e,None
05,ど,74,5.0,d,o,None
05,い,72,3.0,None,i,None
05,ま,69,0.0,m,a,None
05,な,67,-2.0,n,a,None
05,ら,66,-3.0,r,a,None
05,ゆ,67,-2.0,y,u,None
05,め,69,0.0,m,e,None
05,お,70,1.0,None,o,None
05,こ,67,-2.0,k,o,None
05,の,69,0.0,n,o,None
05,て,70,1.0,t,e,None
05,で,70,1.0,d,e,None
05,か,70,1.0,k,a,None
05,な,70,1.0,n,a,None
05,え,72,3.0,None,e,None
05,て,70,1.0,t,e,None
05,み,69,0.0,m,i,None
05,せ,69,0.0,s,e,None
05,る,67,-2.0,r,u,None
05,よ,67,-2.0,y,o,None
05,き,67,-2.0,k,i,None
05,ず,69,0.0,z,u,None
05,つ,71,2.0,ts,u,None
05,い,74,5.0,None,i,None
05,て,69,0.0,t,e,None
05,こ,67,-2.0,k,o,None
05,わ,69,0.0,w,a,None
05,れ,71,2.0,r,e,None
05,そ,69,0.0,s,o,None
05,な,67,-2.0,n,a,None
05,ひ,66,-3.0,h,i,None
05,も,64,-5.0,m,o,None
05,な,67,-2.0,n,a,None
05,み,69,0.0,m,i,None
05,だ,71,2.0,d,a,None
05,し,74,5.0,sh,i,None
05,て,69,0.0,t,e,None
05,こ,66,-3.0,k,o,None
05,ま,67,-2.0,m,a,None
05,ら,69,0.0,r,a,None
05,せ,69,0.0,s,e,None
05,る,69,0.0,r,u,None
05,ひ,71,2.0,h,i,None
05,も,74,5.0,m,o,None
05,あ,67,-2.0,None,a,None
05,る,69,0.0,r,u,None
05,け,71,2.0,k,e,None
05,れ,74,5.0,r,e,None
05,ど,69,0.0,d,o,None
05,ぼ,67,-2.0,b,o,None
05,く,69,0.0,k,u,None
05,ら,71,2.0,r,a,None
05,わ,69,0.0,w,a,None
05,そ,67,-2.0,s,o,None
05,れ,66,-3.0,r,e,None
05,お,64,-5.0,None,o,None
05,こ,66,-3.0,k,o,None
05,え,67,-2.0,None,e,None
05,て,69,0.0,t,e,None
05,い,71,2.0,None,i,None
05,く,64,-5.0,k,u,None
05,ん,64,-5.0,k,u,None
05,だ,71,2.0,d,a,None
05,だ,67,-2.0,d,a,None
05,れ,69,0.0,r,e,None
05,よ,71,2.0,y,o,None
05,り,71,2.0,r,i,None
05,う,66,-3.0,None,u,None
05,え,67,-2.0,None,e,None
05,お,69,0.0,None,o,None
05,め,67,-2.0,m,e,None
05,ざ,66,-3.0,z,a,None
05,し,62,-7.0,sh,i,None
05,て,64,-5.0,t,e,None
06,つ,63,-5.0,ts,u,None
06,く,63,-5.0,k,u,None
06,え,63,-5.0,None,e,None
06,の,64,-4.0,n,o,None
06,お,63,-5.0,None,o,None
06,く,61,-7.0,k,u,None
06,に,59,-9.0,n,i,None
06,か,66,-2.0,k,a,None
06,く,66,-2.0,k,u,None
06,し,66,-2.0,sh,i,None
06,て,68,0.0,t,e,None
06,る,66,-2.0,r,u,None
06,の,64,-4.0,n,o,None
06,わ,63,-5.0,w,a,None
06,きゅ,64,-4.0,ky,u,None
06,ん,59,-9.0,None,None,N
06,と,59,-9.0,t,o,None
06,ひ,64,-4.0,h,i,None
06,か,59,-9.0,k,a,None
06,る,59,-9.0,r,u,None
06,は,66,-2.0,w,a,None
06,あ,64,-4.0,None,a,None
06,と,66,-2.0,t,o,None
06,の,64,-4.0,n,o,None
06,ん,61,-7.0,None,None,N
06,ね,63,-5.0,n,e,None
06,が,68,0.0,g,a,None
06,い,70,2.0,None,i,None
06,の,71,3.0,n,o,None
06,ちゃ,70,2.0,ch,a,None
06,あ,68,0.0,None,a,None
06,む,63,-5.0,m,u,None
06,ひ,66,-2.0,h,i,None
06,み,64,-4.0,m,i,None
06,つ,59,-9.0,ts,u,None
06,な,61,-7.0,n,a,None
06,の,63,-5.0,n,o,None
06,そ,63,-5.0,s,o,None
06,れ,63,-5.0,r,e,None
06,と,63,-5.0,t,o,None
06,ね,64,-4.0,n,e,None
06,も,63,-5.0,m,o,None
06,う,63,-5.0,m,o,None
06,ひ,61,-7.0,h,i,None
06,し,66,-2.0,sh,i,None
06,ま,66,-2.0,m,a,None
06,っ,66,-2.0,None,None,cl
06,て,68,0.0,t,e,None
06,る,66,-2.0,r,u,None
06,ん,64,-4.0,None,None,N
06,だ,63,-5.0,d,a,None
06,きゅ,64,-4.0,ky,u,None
06,ん,59,-9.0,None,None,N
06,と,59,-9.0,t,o,None
06,な,64,-4.0,n,a,None
06,き,59,-9.0,k,i,None
06,だ,66,-2.0,d,a,None
06,め,64,-4.0,m,e,None
06,だ,66,-2.0,d,a,None
06,め,64,-4.0,m,e,None
06,み,59,-9.0,m,i,None
06,い,61,-7.0,None,i,None
06,あ,61,-7.0,None,a,None
06,こ,63,-5.0,k,o,None
06,が,68,0.0,g,a,None
06,れ,70,2.0,r,e,None
06,の,71,3.0,n,o,None
06,せ,70,2.0,s,e,None
06,か,68,0.0,k,a,None
06,い,68,0.0,k,a,None
06,え,63,-5.0,None,e,None
06,ゆ,66,-2.0,y,u,None
06,く,64,-4.0,k,u,None
06,の,59,-9.0,n,o,None
06,だ,61,-7.0,d,a,None
06,な,61,-7.0,n,a,None
06,み,63,-5.0,m,i,None
06,だ,63,-5.0,d,a,None
06,ほ,61,-7.0,h,o,None
06,ろ,63,-5.0,r,o,None
06,り,63,-5.0,r,i,None
06,こ,63,-5.0,k,o,None
06,ぼ,68,0.0,b,o,None
06,れ,70,2.0,r,e,None
06,ちゃ,68,0.0,ch,a,None
06,う,63,-5.0,None,u,None
06,ひ,61,-7.0,h,i,None
06,と,59,-9.0,t,o,None
06,し,66,-2.0,sh,i,None
06,に,66,-2.0,n,i,None
06,じ,59,-9.0,j,i,None
06,に,59,-9.0,n,i,None
06,な,61,-7.0,n,a,None
06,れ,59,-9.0,r,e,None
06,だ,68,0.0,d,a,None
06,け,66,-2.0,k,e,None
06,ど,68,0.0,d,o,None
06,だ,68,0.0,d,a,None
06,っ,68,0.0,d,a,None
06,て,66,-2.0,t,e,None
06,さ,68,0.0,s,a,None
06,つ,68,0.0,ts,u,None
06,よ,66,-2.0,y,o,None
06,く,68,0.0,k,u,None
06,な,66,-2.0,n,a,None
06,る,64,-4.0,r,u,None
06,の,59,-9.0,n,o,None
06,っ,59,-9.0,n,o,None
06,て,61,-7.0,t,e,None
06,む,63,-5.0,m,u,None
06,ず,66,-2.0,z,u,None
06,か,66,-2.0,k,a,None
06,し,73,5.0,sh,i,None
06,い,71,3.0,None,i,None
06,だ,68,0.0,d,a,None
06,け,66,-2.0,k,e,None
06,ど,68,0.0,d,o,None
06,だ,68,0.0,d,a,None
06,っ,68,0.0,d,a,None
06,て,66,-2.0,t,e,None
06,さ,68,0.0,s,a,None
06,い,71,3.0,None,i,None
06,く,71,3.0,k,u,None
06,し,73,5.0,sh,i,None
06,か,71,3.0,k,a,None
06,な,66,-2.0,n,a,None
06,い,66,-2.0,n,a,None
06,しょ,71,3.0,sh,o,None
06,ん,71,3.0,sh,o,None
06,れ,66,-2.0,r,e,None
06,い,73,5.0,None,i,None
06,ん,73,5.0,None,i,None
06,ぼ,71,3.0,b,o,None
06,は,68,0.0,w,a,None
06,じ,70,2.0,j,i,None
06,ま,71,3.0,m,a,None
06,る,71,3.0,r,u,None
06,と,71,3.0,t,o,None
06,き,71,3.0,k,i,None
06,め,68,0.0,m,e,None
06,き,68,0.0,k,i,None
06,み,71,3.0,m,i,None
06,ら,71,3.0,r,a,None
06,い,68,0.0,None,i,None
06,か,70,2.0,k,a,None
06,が,71,3.0,g,a,None
06,や,70,2.0,y,a,None
06,き,68,0.0,k,i,None
06,た,70,2.0,t,a,None
06,い,70,2.0,t,a,None
06,ほ,71,3.0,h,o,None
06,し,71,3.0,sh,i,None
06,の,66,-2.0,n,o,None
06,り,70,2.0,r,i,None
06,な,66,-2.0,n,a,None
06,な,64,-4.0,n,a,None
06,い,63,-5.0,None,i,None
06,ろ,61,-7.0,r,o,None
06,ま,63,-5.0,m,a,None
06,ほ,68,0.0,h,o,None
06,お,70,2.0,None,o,None
06,お,71,3.0,None,o,None
06,か,70,2.0,k,a,None
06,け,68,0.0,k,e,None
06,よ,66,-2.0,y,o,None
06,しょ,71,3.0,sh,o,None
06,ん,71,3.0,sh,o,None
06,れ,66,-2.0,r,e,None
06,い,73,5.0,None,i,None
06,ん,73,5.0,None,i,None
06,ぼ,71,3.0,b,o,None
06,じ,70,2.0,j,i,None
06,ば,71,3.0,b,a,None
06,い,71,3.0,b,a,None
06,ず,71,3.0,z,u,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,ず,71,3.0,z,u,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,も,71,3.0,m,o,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,も,71,3.0,m,o,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,と,71,3.0,t,o,None
06,び,71,3.0,b,i,None
06,だ,71,3.0,d,a,None
06,そ,68,0.0,s,o,None
06,あ,71,3.0,None,a,None
06,し,66,-2.0,sh,i,None
06,た,73,5.0,t,a,None
06,え,71,3.0,None,e,None
06,こ,66,-2.0,k,o,None
06,と,68,0.0,t,o,None
06,ば,68,0.0,b,a,None
06,で,66,-2.0,d,e,None
06,わ,68,0.0,w,a,None
06,い,67,-1.0,None,i,None
06,た,64,-4.0,t,a,None
06,い,64,-4.0,t,a,None
06,お,59,-9.0,None,o,None
06,も,61,-7.0,m,o,None
06,い,61,-7.0,m,o,None
06,と,63,-5.0,t,o,None
06,ど,66,-2.0,d,o,None
06,か,66,-2.0,k,a,None
06,な,73,5.0,n,a,None
06,い,71,3.0,None,i,None
06,だ,68,0.0,d,a,None
06,か,66,-2.0,k,a,None
06,ら,68,0.0,r,a,None
06,ぜ,68,0.0,z,e,None
06,ん,68,0.0,z,e,None
06,りょ,66,-2.0,ry,o,None
06,く,68,0.0,k,u,None
06,や,71,3.0,y,a,None
06,る,71,3.0,r,u,None
06,し,73,5.0,sh,i,None
06,か,71,3.0,k,a,None
06,な,66,-2.0,n,a,None
06,い,66,-2.0,n,a,None
06,ず,71,3.0,z,u,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,ず,71,3.0,z,u,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,も,71,3.0,m,o,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,も,71,3.0,m,o,None
06,っ,71,3.0,None,None,cl
06,と,68,0.0,t,o,None
06,つ,71,3.0,ts,u,None
06,ず,71,3.0,z,u,None
06,く,68,0.0,k,u,None
06,ら,71,3.0,r,a,None
06,い,71,3.0,r,a,None
06,ら,66,-2.0,r,a,None
06,い,66,-2.0,r,a,None
06,ら,73,5.0,r,a,None
06,い,73,5.0,r,a,None
06,お,71,3.0,None,o,None
06,お,71,3.0,None,o,None
06,き,66,-2.0,k,i,None
06,く,73,5.0,k,u,None
06,て,71,3.0,t,e,None
06,お,68,0.0,None,o,None
06,ひ,70,2.0,h,i,None
06,ろ,71,3.0,r,o,None
06,げ,71,3.0,g,e,None
06,い,71,3.0,None,i,None
06,ろ,71,3.0,r,o,None
06,と,68,0.0,t,o,None
06,り,68,0.0,r,i,None
06,ど,71,3.0,d,o,None
06,り,71,3.0,r,i,None
06,の,68,0.0,n,o,None
06,わ,70,2.0,w,a,None
06,お,71,3.0,None,o,None
06,え,70,2.0,None,e,None
06,よ,70,2.0,y,o,None
06,ぷ,71,3.0,p,u,None
06,り,71,3.0,r,i,None
06,てぃ,66,-2.0,t,i,None
06,り,70,2.0,r,i,None
06,ひ,66,-2.0,h,i,None
06,び,64,-4.0,b,i,None
06,い,63,-5.0,None,i,None
06,て,61,-7.0,t,e,None
06,さ,61,-7.0,s,a,None
06,い,63,-5.0,None,i,None
06,り,68,0.0,r,i,None
06,う,70,2.0,None,u,None
06,む,71,3.0,m,u,None
06,の,70,2.0,n,o,None
06,な,68,0.0,n,a,None
06,み,66,-2.0,m,i,None
06,しょ,71,3.0,sh,o,None
06,ん,71,3.0,sh,o,None
06,れ,66,-2.0,r,e,None
06,い,73,5.0,None,i,None
06,ん,73,5.0,None,i,None
06,ぼ,71,3.0,b,o,None
06,す,68,0.0,s,u,None
06,ぷ,70,2.0,p,u,None
06,ば,71,3.0,b,a,None
06,い,71,3.0,b,a,None
06,き,71,3.0,k,i,None
06,み,71,3.0,m,i,None
06,も,68,0.0,m,o,None
06,き,71,3.0,k,i,None
06,み,71,3.0,m,i,None
06,も,68,0.0,m,o,None
06,き,71,3.0,k,i,None
06,み,71,3.0,m,i,None
06,も,68,0.0,m,o,None
06,み,71,3.0,m,i,None
06,も,68,0.0,m,o,None
06,う,71,3.0,None,u,None
06,た,71,3.0,t,a,None
06,お,68,0.0,None,o,None
06,あ,71,3.0,None,a,None
06,し,66,-2.0,sh,i,None
06,た,73,5.0,t,a,None
06,え,71,3.0,None,e,None
07,ぴ,71,2.0,p,i,None
07,ん,71,2.0,p,i,None
07,く,71,2.0,k,u,None
07,の,71,2.0,n,o,None
07,ゆ,73,4.0,y,u,None
07,に,73,4.0,n,i,None
07,こ,73,4.0,k,o,None
07,ん,73,4.0,k,o,None
07,と,71,2.0,t,o,None
07,ぶ,71,2.0,b,u,None
07,よ,71,2.0,y,o,None
07,に,73,4.0,n,i,None
07,こ,73,4.0,k,o,None
07,さ,74,5.0,s,a,None
07,い,74,5.0,None,i,None
07,こ,73,4.0,k,o,None
07,ろ,73,4.0,r,o,None
07,お,73,4.0,None,o,None
07,こ,71,2.0,k,o,None
07,ろ,71,2.0,r,o,None
07,が,71,2.0,g,a,None
07,て,73,4.0,t,e,None
07,さ,74,5.0,s,a,None
07,い,74,5.0,None,i,None
07,こ,73,4.0,k,o,None
07,ろ,73,4.0,r,o,None
07,じ,73,4.0,j,i,None
07,は,71,2.0,w,a,None
07,と,71,2.0,t,o,None
07,よ,71,2.0,y,o,None
07,む,69,0.0,m,u,None
07,み,74,5.0,m,i,None
07,て,74,5.0,t,e,None
07,る,73,4.0,r,u,None
07,の,73,4.0,n,o,None
07,よ,73,4.0,y,o,None
07,い,71,2.0,None,i,None
07,つ,71,2.0,ts,u,None
07,だ,71,2.0,d,a,None
07,っ,71,2.0,d,a,None
07,て,73,4.0,t,e,None
07,す,61,-8.0,s,u,None
07,す,62,-7.0,s,u,None
07,め,64,-5.0,m,e,None
07,あ,66,-3.0,None,a,None
07,ば,67,-2.0,b,a,None
07,ん,67,-2.0,b,a,None
07,ちゅ,64,-5.0,ch,u,None
07,る,62,-7.0,r,u,None
07,わ,69,0.0,w,a,None
07,た,69,0.0,t,a,None
07,し,69,0.0,sh,i,None
07,わ,71,2.0,w,a,None
07,ほ,69,0.0,h,o,None
07,ろ,66,-3.0,r,o,None
07,ん,66,-3.0,r,o,None
07,う,69,0.0,None,u,None
07,ちゅ,69,0.0,ch,u,None
07,う,69,0.0,None,u,None
07,の,67,-2.0,n,o,None
07,か,66,-3.0,k,a,None
07,け,66,-3.0,k,e,None
07,ら,66,-3.0,r,a,None
07,だ,67,-2.0,d,a,None
07,け,66,-3.0,k,e,None
07,ど,62,-7.0,d,o,None
07,か,66,-3.0,k,a,None
07,ん,67,-2.0,None,None,N
07,ぜ,69,0.0,z,e,None
07,ん,67,-2.0,None,None,N
07,な,69,0.0,n,a,None
07,み,69,0.0,m,i,None
07,だ,69,0.0,d,a,None
07,が,71,2.0,g,a,None
07,ぽ,69,0.0,p,o,None
07,ろ,66,-3.0,r,o,None
07,ん,66,-3.0,r,o,None
07,ちょ,69,0.0,ch,o,None
07,っ,69,0.0,ch,o,None
07,ぴ,69,0.0,p,i,None
07,り,71,2.0,r,i,None
07,ま,72,3.0,m,a,None
07,じ,69,0.0,j,i,None
07,か,65,-4.0,k,a,None
07,る,67,-2.0,r,u,None
07,てぃ,69,0.0,t,i,None
07,ん,69,0.0,t,i,None
07,てぃ,69,0.0,t,i,None
07,ん,69,0.0,t,i,None
07,こ,69,0.0,k,o,None
07,の,69,0.0,n,o,None
07,ぽ,69,0.0,p,o,None
07,る,71,2.0,r,u,None
07,ぼ,69,0.0,b,o,None
07,ろ,66,-3.0,r,o,None
07,ん,66,-3.0,r,o,None
07,た,69,0.0,t,a,None
07,べ,69,0.0,b,e,None
07,た,69,0.0,t,a,None
07,ら,67,-2.0,r,a,None
07,と,66,-3.0,t,o,None
07,な,66,-3.0,n,a,None
07,え,66,-3.0,None,e,None
07,る,67,-2.0,r,u,None
07,の,66,-3.0,n,o,None
07,よ,62,-7.0,y,o,None
07,お,66,-3.0,None,o,None
07,ま,67,-2.0,m,a,None
07,じ,69,0.0,j,i,None
07,な,67,-2.0,n,a,None
07,い,67,-2.0,n,a,None
07,こ,69,0.0,k,o,None
07,た,69,0.0,t,a,None
07,え,69,0.0,None,e,None
07,が,71,2.0,g,a,None
07,ぽ,69,0.0,p,o,None
07,ろ,66,-3.0,r,o,None
07,ん,66,-3.0,r,o,None
07,は,69,0.0,w,a,None
07,っ,69,0.0,w,a,None
07,ぴ,69,0.0,p,i,None
07,い,71,2.0,None,i,None
07,ま,72,3.0,m,a,None
07,じ,69,0.0,j,i,None
07,か,65,-4.0,k,a,None
07,る,67,-2.0,r,u,None
07,てぃ,69,0.0,t,i,None
07,ん,69,0.0,t,i,None
07,てぃ,69,0.0,t,i,None
07,ん,69,0.0,t,i,None
07,さ,74,5.0,s,a,None
07,い,74,5.0,None,i,None
07,こ,73,4.0,k,o,None
07,ろ,73,4.0,r,o,None
07,お,73,4.0,None,o,None
07,こ,71,2.0,k,o,None
07,ろ,71,2.0,r,o,None
07,が,71,2.0,g,a,None
07,て,73,4.0,t,e,None
07,さ,74,5.0,s,a,None
07,い,74,5.0,None,i,None
07,こ,73,4.0,k,o,None
07,ろ,73,4.0,r,o,None
07,じ,73,4.0,j,i,None
07,は,71,2.0,w,a,None
07,と,71,2.0,t,o,None
07,よ,71,2.0,y,o,None
07,む,69,0.0,m,u,None
07,あ,74,5.0,None,a,None
07,い,74,5.0,None,i,None
07,か,73,4.0,k,a,None
07,し,73,4.0,sh,i,None
07,ら,73,4.0,r,a,None
07,ど,71,2.0,d,o,None
07,っ,71,2.0,d,o,None
07,き,71,2.0,k,i,None
07,ど,71,2.0,d,o,None
07,き,73,4.0,k,i,None
07,ひ,61,-8.0,h,i,None
07,び,62,-7.0,b,i,None
07,け,64,-5.0,k,e,None
07,あ,66,-3.0,None,a,None
07,ば,67,-2.0,b,a,None
07,ん,67,-2.0,b,a,None
07,ちゅ,64,-5.0,ch,u,None
07,る,62,-7.0,r,u,None
08,ぼ,60,-5.0,b,o,None
08,ん,60,-5.0,b,o,None
08,ぼ,65,0.0,b,o,None
08,ん,65,0.0,b,o,None
08,お,60,-5.0,None,o,None
08,え,63,-2.0,None,e,None
08,ん,63,-2.0,None,e,None
08,だ,60,-5.0,d,a,None
08,ん,60,-5.0,d,a,None
08,げ,60,-5.0,g,e,None
08,っ,60,-5.0,g,e,None
08,ちぇ,63,-2.0,ch,e,None
08,り,60,-5.0,r,i,None
08,ぱ,60,-5.0,p,a,None
08,い,60,-5.0,p,a,None
08,ら,60,-5.0,r,a,None
08,ん,60,-5.0,r,a,None
08,ら,65,0.0,r,a,None
08,ん,65,0.0,r,a,None
08,か,60,-5.0,k,a,None
08,ん,60,-5.0,k,a,None
08,げ,63,-2.0,g,e,None
08,か,60,-5.0,k,a,None
08,い,60,-5.0,k,a,None
08,る,60,-5.0,r,u,None
08,っ,60,-5.0,r,u,None
08,せ,58,-7.0,s,e,None
08,ん,58,-7.0,s,e,None
08,せ,63,-2.0,s,e,None
08,しょ,60,-5.0,sh,o,None
08,ん,60,-5.0,sh,o,None
08,は,72,7.0,w,a,None
08,い,72,7.0,w,a,None
08,そ,58,-7.0,s,o,None
08,ん,58,-7.0,s,o,None
08,ざ,63,-2.0,z,a,None
08,い,63,-2.0,z,a,None
08,か,60,-5.0,k,a,None
08,ん,60,-5.0,k,a,None
08,て,60,-5.0,t,e,None
08,ん,60,-5.0,t,e,None
08,て,60,-5.0,t,e,None
08,ん,60,-5.0,t,e,None
08,しょ,58,-7.0,sh,o,None
08,う,58,-7.0,sh,o,None
08,せ,60,-5.0,s,e,None
08,ぶ,65,0.0,b,u,None
08,つ,65,0.0,ts,u,None
08,か,65,0.0,k,a,None
08,っ,65,0.0,k,a,None
08,て,65,0.0,t,e,None
08,と,65,0.0,t,o,None
08,け,65,0.0,k,e,None
08,た,65,0.0,t,a,None
08,ぼ,65,0.0,b,o,None
08,ぜ,65,0.0,z,e,None
08,ん,65,0.0,z,e,None
08,お,65,0.0,None,o,None
08,お,65,0.0,None,o,None
08,い,65,0.0,None,i,None
08,に,65,0.0,n,i,None
08,う,65,0.0,None,u,None
08,た,65,0.0,t,a,None
08,っ,65,0.0,t,a,None
08,て,65,0.0,t,e,None
08,し,65,0.0,sh,i,None
08,れ,65,0.0,r,e,None
08,ん,65,0.0,r,e,None
08,じゃ,65,0.0,j,a,None
08,も,65,0.0,m,o,None
08,っ,65,0.0,m,o,None
08,て,65,0.0,t,e,None
08,い,65,0.0,None,i,None
08,け,65,0.0,k,e,None
