song,lyric,dur,BPM,consonant,vowel,special
4,ど,4.5,164,d,o,None
5,き,0.25,120,k,i,None
5,み,0.25,120,m,i,None
5,が,1.0,120,g,a,None
5,い,1.0,120,None,i,None
5,ま,1.5,120,m,a,None
5,ぼ,0.25,120,b,o,None
5,く,0.25,120,k,u,None
5,お,0.75,120,None,o,None
5,さ,0.25,120,s,a,None
5,さ,0.25,120,s,a,None
5,え,0.25,120,None,e,None
5,て,1.0,120,t,e,None
5,ぼ,0.25,120,b,o,None
5,く,0.25,120,k,u,None
5,が,1.0,120,g,a,None
5,い,1.0,120,None,i,None
5,ま,1.5,120,m,a,None
5,き,0.25,120,k,i,None
5,み,0.25,120,m,i,None
5,お,0.75,120,None,o,None
5,さ,0.25,120,s,a,None
5,さ,0.25,120,s,a,None
5,え,0.5,120,None,e,None
5,る,1.0,120,r,u,None
5,だ,0.25,120,d,a,None
5,か,0.25,120,k,a,None
5,ら,0.25,120,r,a,None
5,ま,1.0,120,m,a,None
5,よ,0.75,120,y,o,None
5,い,1.5,120,None,i,None
5,な,0.25,120,n,a,None
5,が,0.25,120,g,a,None
5,ら,0.75,120,r,a,None
5,も,0.25,120,m,o,None
5,と,0.25,120,t,o,None
5,も,0.5,120,m,o,None
5,に,0.75,120,n,i,None
5,い,0.5,120,None,i,None
5,き,0.5,120,k,i,None
5,て,0.5,120,t,e,None
5,い,0.5,120,None,i,None
5,こ,0.75,120,k,o,None
5,う,0.5,120,None,u,None
5,よ,1.5,120,y,o,None
5,み,0.25,120,m,i,None
5,ら,0.25,120,r,a,None
5,い,0.5,120,None,i,None
5,え,0.25,120,None,e,None
5,と,3.75,120,t,o,None
5,な,0.25,120,n,a,None
5,か,0.25,120,k,a,None
5,ま,0.25,120,m,a,None
5,と,0.5,120,t,o,None
5,た,0.25,120,t,a,None
5,わ,0.5,120,w,a,None
5,む,0.25,120,m,u,None
5,れ,1.25,120,r,e,None
5,そ,0.25,120,s,o,None
5,れ,0.25,120,r,e,None
5,な,0.25,120,n,a,None
5,り,0.5,120,r,i,None
5,で,0.25,120,d,e,None
5,い,0.5,120,None,i,None
5,て,0.25,120,t,e,None
5,も,1.0,120,m,o,None
5,も,0.25,120,m,o,None
5,の,0.25,120,n,o,None
5,た,0.25,120,t,a,None
5,り,0.5,120,r,i,None
5,な,0.25,120,n,a,None
5,さ,0.5,120,s,a,None
5,お,0.25,120,None,o,None
5,か,0.75,120,k,a,None
5,ん,0.5,120,None,None,N
5,じ,0.5,120,j,i,None
5,て,0.5,120,t,e,None
5,し,1.0,120,sh,i,None
5,ま,1.0,120,m,a,None
5,う,1.5,120,None,u,None
5,さ,0.25,120,s,a,None
5,め,0.25,120,m,e,None
5,た,0.25,120,t,a,None
5,め,0.25,120,m,e,None
5,で,0.25,120,d,e,None
5,み,0.25,120,m,i,None
5,ら,0.5,120,r,a,None
5,れ,0.25,120,r,e,None
5,て,1.0,120,t,e,None
5,か,0.25,120,k,a,None
5,わ,0.25,120,w,a,None
5,い,0.25,120,None,i,None
5,た,0.5,120,t,a,None
5,じ,0.25,120,j,i,None
5,だ,0.5,120,d,a,None
5,い,0.5,120,None,i,None
5,の,0.5,120,n,o,None
5,か,0.5,120,k,a,None
5,ぜ,0.5,120,z,e,None
5,に,0.5,120,n,i,None
5,ふ,0.5,120,f,u,None
5,か,0.75,120,k,a,None
5,れ,0.5,120,r,e,None
5,て,0.75,120,t,e,None
5,い,0.5,120,None,i,None
5,る,1.5,120,r,u,None
5,あ,0.5,120,None,a,None
5,き,0.5,120,k,i,None
5,ら,0.5,120,r,a,None
5,め,1.5,120,m,e,None
5,き,0.5,120,k,i,None
5,れ,0.5,120,r,e,None
5,る,0.5,120,r,u,None
5,も,0.5,120,m,o,None
5,の,0.5,120,n,o,None
5,な,0.5,120,n,a,None
5,ら,0.5,120,r,a,None
5,ば,1.0,120,b,a,None
5,さ,0.5,120,s,a,None
5,い,0.5,120,None,i,None
5,しょ,1.0,120,sh,o,None
5,か,0.5,120,k,a,None
5,ら,0.5,120,r,a,None
5,きょ,0.5,120,ky,o,None
5,お,1.0,120,None,o,None
5,み,0.5,120,m,i,None
5,も,1.0,120,m,o,None
5,た,0.5,120,t,a,None
5,な,0.75,120,n,a,None
5,い,0.75,120,None,i,None
5,わ,0.5,120,w,a,None
5,す,1.0,120,s,u,None
5,れ,0.5,120,r,e,None
5,ら,1.0,120,r,a,None
5,れ,0.5,120,r,e,None
5,る,0.5,120,r,u,None
5,も,1.0,120,m,o,None
5,の,0.5,120,n,o,None
5,な,0.5,120,n,a,None
5,ら,1.0,120,r,a,None
5,よ,0.5,120,y,o,None
5,う,1.0,120,None,u,None
5,さ,0.5,120,s,a,None
5,も,0.5,120,m,o,None
5,か,0.5,120,k,a,None
5,ん,0.5,120,None,None,N
5,じ,1.0,120,j,i,None
5,な,1.0,120,n,a,None
5,い,0.5,120,None,i,None
5,か,0.5,120,k,a,None
5,ら,1.0,120,r,a,None
5,ふ,0.5,120,f,u,None
5,あ,0.5,120,None,a,None
5,ん,0.5,120,None,None,N
5,な,1.5,120,n,a,None
5,こ,0.5,120,k,o,None
5,こ,0.5,120,k,o,None
5,ろ,0.5,120,r,o,None
5,と,1.0,120,t,o,None
5,ゆ,0.5,120,y,u,None
5,う,0.5,120,None,u,None
5,き,1.0,120,k,i,None
5,が,0.5,120,g,a,None
5,せ,0.5,120,s,e,None
5,な,1.0,120,n,a,None
5,か,0.5,120,k,a,None
5,あ,0.5,120,None,a,None
5,わ,0.5,120,w,a,None
5,せ,0.5,120,s,e,None
5,に,0.5,120,n,i,None
5,な,0.5,120,n,a,None
5,っ,1.0,120,None,None,cl
5,て,0.5,120,t,e,None
5,る,1.25,120,r,u,None
5,だ,0.5,120,d,a,None
5,け,1.0,120,k,e,None
5,ど,0.5,120,d,o,None
5,い,1.0,120,None,i,None
5,ま,0.5,120,m,a,None
5,な,0.5,120,n,a,None
5,ら,1.0,120,r,a,None
5,ゆ,0.5,120,y,u,None
5,め,0.5,120,m,e,None
5,お,1.0,120,None,o,None
5,こ,0.5,120,k,o,None
5,の,0.5,120,n,o,None
5,て,1.0,120,t,e,None
5,で,0.5,120,d,e,None
5,か,0.5,120,k,a,None
5,な,0.5,120,n,a,None
5,え,0.5,120,None,e,None
5,て,0.5,120,t,e,None
5,み,0.5,120,m,i,None
5,せ,1.0,120,s,e,None
5,る,0.5,120,r,u,None
5,よ,1.75,120,y,o,None
5,き,0.25,120,k,i,None
5,ず,0.25,120,z,u,None
5,つ,1.0,120,ts,u,None
5,い,1.0,120,None,i,None
5,て,1.5,120,t,e,None
5,こ,0.25,120,k,o,None
5,わ,0.25,120,w,a,None
5,れ,0.75,120,r,e,None
5,そ,0.25,120,s,o,None
5,な,0.25,120,n,a,None
5,ひ,0.25,120,h,i,None
5,も,1.0,120,m,o,None
5,な,0.25,120,n,a,None
5,み,0.25,120,m,i,None
5,だ,1.0,120,d,a,None
5,し,1.0,120,sh,i,None
5,て,1.5,120,t,e,None
5,こ,0.25,120,k,o,None
5,ま,0.25,120,m,a,None
5,ら,0.75,120,r,a,None
5,せ,0.25,120,s,e,None
5,る,0.5,120,r,u,None
5,ひ,0.25,120,h,i,None
5,も,1.0,120,m,o,None
5,あ,0.25,120,None,a,None
5,る,0.25,120,r,u,None
5,け,1.0,120,k,e,None
5,れ,0.75,120,r,e,None
5,ど,1.5,120,d,o,None
5,ぼ,0.25,120,b,o,None
5,く,0.25,120,k,u,None
5,ら,0.75,120,r,a,None
5,わ,0.25,120,w,a,None
5,そ,0.25,120,s,o,None
5,れ,0.5,120,r,e,None
5,お,0.75,120,None,o,None
5,こ,0.5,120,k,o,None
5,え,0.5,120,None,e,None
5,て,0.5,120,t,e,None
5,い,0.5,120,None,i,None
5,く,0.375,120,k,u,None
5,ん,0.375,120,None,None,N
5,だ,2.0,120,d,a,None
5,だ,0.5,120,d,a,None
5,れ,0.5,120,r,e,None
5,よ,0.25,120,y,o,None
5,り,3.75,120,r,i,None
5,う,0.25,120,None,u,None
5,え,0.25,120,None,e,None
5,お,0.5,120,None,o,None
5,め,0.5,120,m,e,None
5,ざ,0.5,120,z,a,None
5,し,0.25,120,sh,i,None
5,て,0.75,120,t,e,None
6,つ,0.5,108,ts,u,None
6,く,0.25,108,k,u,None
6,え,0.5,108,None,e,None
6,の,0.5,108,n,o,None
6,お,0.5,108,None,o,None
6,く,0.25,108,k,u,None
6,に,0.75,108,n,i,None
6,か,0.5,108,k,a,None
6,く,0.25,108,k,u,None
6,し,0.5,108,sh,i,None
6,て,0.5,108,t,e,None
6,る,0.5,108,r,u,None
6,の,0.5,108,n,o,None
6,わ,0.5,108,w,a,None
6,きゅ,0.5,108,ky,u,None
6,ん,0.25,108,None,None,N
6,と,0.5,108,t,o,None
6,ひ,0.5,108,h,i,None
6,か,0.25,108,k,a,None
6,る,0.5,108,r,u,None
6,は,0.5,108,w,a,None
6,あ,0.5,108,None,a,None
6,と,0.5,108,t,o,None
6,の,0.5,108,n,o,None
6,ん,1.0,108,None,None,N
6,ね,0.5,108,n,e,None
6,が,0.5,108,g,a,None
6,い,0.5,108,None,i,None
6,の,0.5,108,n,o,None
6,ちゃ,1.0,108,ch,a,None
6,あ,1.0,108,None,a,None
6,む,1.25,108,m,u,None
6,ひ,0.5,108,h,i,None
6,み,0.5,108,m,i,None
6,つ,0.5,108,ts,u,None
6,な,0.5,108,n,a,None
6,の,0.75,108,n,o,None
6,そ,0.5,108,s,o,None
6,れ,0.25,108,r,e,None
6,と,0.5,108,t,o,None
6,ね,0.5,108,n,e,None
6,も,0.25,108,m,o,None
6,う,0.25,108,None,u,None
6,ひ,0.5,108,h,i,None
6,し,0.5,108,sh,i,None
6,ま,0.25,108,m,a,None
6,っ,0.5,108,None,None,cl
6,て,0.75,108,t,e,None
6,る,0.5,108,r,u,None
6,ん,0.5,108,None,None,N
6,だ,0.5,108,d,a,None
6,きゅ,0.5,108,ky,u,None
6,ん,0.25,108,None,None,N
6,と,0.5,108,t,o,None
6,な,0.5,108,n,a,None
6,き,0.25,108,k,i,None
6,だ,0.5,108,d,a,None
6,め,0.5,108,m,e,None
6,だ,0.5,108,d,a,None
6,め,0.5,108,m,e,None
6,み,1.0,108,m,i,None
6,い,0.75,108,None,i,None
6,あ,0.25,108,None,a,None
6,こ,0.25,108,k,o,None
6,が,0.5,108,g,a,None
6,れ,0.5,108,r,e,None
6,の,0.5,108,n,o,None
6,せ,1.0,108,s,e,None
6,か,0.5,108,k,a,None
6,い,0.5,108,None,i,None
6,え,1.25,108,None,e,None
6,ゆ,0.25,108,y,u,None
6,く,0.5,108,k,u,None
6,の,0.25,108,n,o,None
6,だ,0.5,108,d,a,None
6,な,0.25,108,n,a,None
6,み,0.5,108,m,i,None
6,だ,1.0,108,d,a,None
6,ほ,0.25,108,h,o,None
6,ろ,0.5,108,r,o,None
6,り,1.0,108,r,i,None
6,こ,0.5,108,k,o,None
6,ぼ,0.5,108,b,o,None
6,れ,0.5,108,r,e,None
6,ちゃ,0.5,108,ch,a,None
6,う,1.0,108,None,u,None
6,ひ,0.25,108,h,i,None
6,と,0.5,108,t,o,None
6,し,0.75,108,sh,i,None
6,に,0.75,108,n,i,None
6,じ,0.5,108,j,i,None
6,に,0.25,108,n,i,None
6,な,0.5,108,n,a,None
6,れ,1.25,108,r,e,None
6,だ,0.25,108,d,a,None
6,け,0.5,108,k,e,None
6,ど,0.75,108,d,o,None
6,だ,0.125,108,d,a,None
6,っ,0.125,108,None,None,cl
6,て,0.25,108,t,e,None
6,さ,0.5,108,s,a,None
6,つ,0.5,108,ts,u,None
6,よ,0.5,108,y,o,None
6,く,0.5,108,k,u,None
6,な,0.25,108,n,a,None
6,る,1.25,108,r,u,None
6,の,0.125,108,n,o,None
6,っ,0.125,108,None,None,cl
6,て,0.5,108,t,e,None
6,む,0.5,108,m,u,None
6,ず,1.25,108,z,u,None
6,か,1.0,108,k,a,None
6,し,0.75,108,sh,i,None
6,い,1.75,108,None,i,None
6,だ,0.25,108,d,a,None
6,け,0.5,108,k,e,None
6,ど,0.75,108,d,o,None
6,だ,0.25,108,d,a,None
6,っ,0.25,108,None,None,cl
6,て,0.25,108,t,e,None
6,さ,1.0,108,s,a,None
6,い,0.75,108,None,i,None
6,く,1.0,108,k,u,None
6,し,1.0,108,sh,i,None
6,か,1.0,108,k,a,None
6,な,0.375,108,n,a,None
6,い,0.375,108,None,i,None
6,しょ,0.25,108,sh,o,None
6,ん,0.25,108,None,None,N
6,れ,0.5,108,r,e,None
6,い,0.5,108,None,i,None
6,ん,0.5,108,None,None,N
6,ぼ,1.0,108,b,o,None
6,は,0.5,108,w,a,None
6,じ,0.5,108,j,i,None
6,ま,0.5,108,m,a,None
6,る,1.75,108,r,u,None
6,と,0.5,108,t,o,None
6,き,0.25,108,k,i,None
6,め,0.5,108,m,e,None
6,き,0.25,108,k,i,None
6,み,0.5,108,m,i,None
6,ら,0.25,108,r,a,None
6,い,0.5,108,None,i,None
6,か,0.5,108,k,a,None
6,が,1.0,108,g,a,None
6,や,0.75,108,y,a,None
6,き,1.0,108,k,i,None
6,た,0.375,108,t,a,None
6,い,0.375,108,None,i,None
6,ほ,0.5,108,h,o,None
6,し,0.5,108,sh,i,None
6,の,0.5,108,n,o,None
6,り,1.0,108,r,i,None
6,な,1.0,108,n,a,None
6,な,1.0,108,n,a,None
6,い,0.75,108,None,i,None
6,ろ,1.0,108,r,o,None
6,ま,0.5,108,m,a,None
6,ほ,0.5,108,h,o,None
6,お,0.5,108,None,o,None
6,お,0.5,108,None,o,None
6,か,1.0,108,k,a,None
6,け,1.0,108,k,e,None
6,よ,0.75,108,y,o,None
6,しょ,0.25,108,sh,o,None
6,ん,0.25,108,None,None,N
6,れ,0.5,108,r,e,None
6,い,0.5,108,None,i,None
6,ん,0.5,108,None,None,N
6,ぼ,1.0,108,b,o,None
6,じ,0.5,108,j,i,None
6,ば,0.25,108,b,a,None
6,い,0.25,108,None,i,None
6,ず,0.5,108,z,u,None
6,っ,0.25,108,None,None,cl
6,と,0.75,108,t,o,None
6,ず,0.5,108,z,u,None
6,っ,0.25,108,None,None,cl
6,と,1.5,108,t,o,None
6,も,0.5,108,m,o,None
6,っ,0.25,108,None,None,cl
6,と,0.75,108,t,o,None
6,も,0.5,108,m,o,None
6,っ,0.25,108,None,None,cl
6,と,1.5,108,t,o,None
6,と,0.25,108,t,o,None
6,び,0.25,108,b,i,None
6,だ,0.25,108,d,a,None
6,そ,0.75,108,s,o,None
6,あ,0.75,108,None,a,None
6,し,0.5,108,sh,i,None
6,た,0.5,108,t,a,None
6,え,1.0,108,None,e,None
6,こ,0.5,108,k,o,None
6,と,0.75,108,t,o,None
6,ば,0.5,108,b,a,None
6,で,0.25,108,d,e,None
6,わ,1.5,108,w,a,None
6,い,0.75,108,None,i,None
6,た,0.5,108,t,a,None
6,い,0.5,108,None,i,None
6,お,0.5,108,None,o,None
6,も,0.25,108,m,o,None
6,い,0.25,108,None,i,None
6,と,0.5,108,t,o,None
6,ど,1.25,108,d,o,None
6,か,1.0,108,k,a,None
6,な,1.0,108,n,a,None
6,い,2.0,108,None,i,None
6,だ,0.5,108,d,a,None
6,か,0.5,108,k,a,None
6,ら,0.75,108,r,a,None
6,ぜ,0.25,108,z,e,None
6,ん,0.25,108,None,None,N
6,りょ,0.25,108,ry,o,None
6,く,1.0,108,k,u,None
6,や,1.0,108,y,a,None
6,る,1.0,108,r,u,None
6,し,1.0,108,sh,i,None
6,か,1.0,108,k,a,None
6,な,0.5,108,n,a,None
6,い,0.5,108,None,i,None
6,ず,0.5,108,z,u,None
6,っ,0.25,108,None,None,cl
6,と,0.75,108,t,o,None
6,ず,0.5,108,z,u,None
6,っ,0.25,108,None,None,cl
6,と,1.5,108,t,o,None
6,も,0.5,108,m,o,None
6,っ,0.25,108,None,None,cl
6,と,0.75,108,t,o,None
6,も,0.5,108,m,o,None
6,っ,0.25,108,None,None,cl
6,と,1.5,108,t,o,None
6,つ,0.5,108,ts,u,None
6,ず,0.25,108,z,u,None
6,く,0.75,108,k,u,None
6,ら,0.375,108,r,a,None
6,い,0.375,108,None,i,None
6,ら,0.375,108,r,a,None
6,い,0.375,108,None,i,None
6,ら,0.5,108,r,a,None
6,い,0.5,108,None,i,None
6,お,0.5,108,None,o,None
6,お,0.375,108,None,o,None
6,き,0.5,108,k,i,None
6,く,1.0,108,k,u,None
6,て,1.0,108,t,e,None
6,お,0.375,108,None,o,None
6,ひ,0.5,108,h,i,None
6,ろ,0.5,108,r,o,None
6,げ,1.75,108,g,e,None
6,い,0.5,108,None,i,None
6,ろ,0.25,108,r,o,None
6,と,0.5,108,t,o,None
6,り,0.25,108,r,i,None
6,ど,0.5,108,d,o,None
6,り,0.25,108,r,i,None
6,の,0.75,108,n,o,None
6,わ,0.5,108,w,a,None
6,お,1.0,108,None,o,None
6,え,1.0,108,None,e,None
6,よ,1.0,108,y,o,None
6,ぷ,0.5,108,p,u,None
6,り,0.5,108,r,i,None
6,てぃ,0.5,108,t,i,None
6,り,1.0,108,r,i,None
6,ひ,1.0,108,h,i,None
6,び,1.0,108,b,i,None
6,い,0.75,108,None,i,None
6,て,1.0,108,t,e,None
6,さ,0.25,108,s,a,None
6,い,0.5,108,None,i,None
6,り,0.5,108,r,i,None
6,う,0.5,108,None,u,None
6,む,0.5,108,m,u,None
6,の,1.0,108,n,o,None
6,な,1.0,108,n,a,None
6,み,1.5,108,m,i,None
6,しょ,0.25,108,sh,o,None
6,ん,0.25,108,None,None,N
6,れ,0.5,108,r,e,None
6,い,0.5,108,None,i,None
6,ん,0.5,108,None,None,N
6,ぼ,1.0,108,b,o,None
6,す,0.5,108,s,u,None
6,ぷ,0.5,108,p,u,None
6,ば,0.25,108,b,a,None
6,い,0.25,108,None,i,None
6,き,0.5,108,k,i,None
6,み,0.25,108,m,i,None
6,も,0.75,108,m,o,None
6,き,0.5,108,k,i,None
6,み,0.25,108,m,i,None
6,も,1.5,108,m,o,None
6,き,0.5,108,k,i,None
6,み,0.25,108,m,i,None
6,も,0.75,108,m,o,None
6,み,0.25,108,m,i,None
6,も,1.5,108,m,o,None
6,う,0.5,108,None,u,None
6,た,0.25,108,t,a,None
6,お,0.75,108,None,o,None
6,あ,0.75,108,None,a,None
6,し,0.75,108,sh,i,None
6,た,0.5,108,t,a,None
6,え,1.0,108,None,e,None
7,ぴ,0.25,178,p,i,None
7,ん,0.25,178,None,None,N
7,く,0.5,178,k,u,None
7,の,1.0,178,n,o,None
7,ゆ,0.5,178,y,u,None
7,に,1.0,178,n,i,None
7,こ,0.75,178,k,o,None
7,ん,0.75,178,None,None,N
7,と,0.5,178,t,o,None
7,ぶ,0.5,178,b,u,None
7,よ,1.0,178,y,o,None
7,に,1.0,178,n,i,None
7,こ,1.5,178,k,o,None
7,さ,0.5,178,s,a,None
7,い,0.5,178,None,i,None
7,こ,0.5,178,k,o,None
7,ろ,0.5,178,r,o,None
7,お,1.25,178,None,o,None
7,こ,1.0,178,k,o,None
7,ろ,0.5,178,r,o,None
7,が,1.0,178,g,a,None
7,て,1.0,178,t,e,None
7,さ,0.5,178,s,a,None
7,い,0.5,178,None,i,None
7,こ,0.5,178,k,o,None
7,ろ,0.5,178,r,o,None
7,じ,1.25,178,j,i,None
7,は,1.0,178,w,a,None
7,と,0.5,178,t,o,None
7,よ,1.0,178,y,o,None
7,む,1.0,178,m,u,None
7,み,0.5,178,m,i,None
7,て,0.5,178,t,e,None
7,る,0.5,178,r,u,None
7,の,0.5,178,n,o,None
7,よ,1.25,178,y,o,None
7,い,1.0,178,None,i,None
7,つ,0.5,178,ts,u,None
7,だ,0.5,178,d,a,None
7,っ,0.5,178,None,None,cl
7,て,1.0,178,t,e,None
7,す,0.5,178,s,u,None
7,す,0.5,178,s,u,None
7,め,0.5,178,m,e,None
7,あ,0.5,178,None,a,None
7,ば,0.5,178,b,a,None
7,ん,0.5,178,None,None,N
7,ちゅ,1.0,178,ch,u,None
7,る,1.0,178,r,u,None
7,わ,0.5,178,w,a,None
7,た,0.5,178,t,a,None
7,し,0.5,178,sh,i,None
7,わ,0.5,178,w,a,None
7,ほ,0.5,178,h,o,None
7,ろ,0.5,178,r,o,None
7,ん,0.5,178,None,None,N
7,う,0.5,178,None,u,None
7,ちゅ,0.5,178,ch,u,None
7,う,0.5,178,None,u,None
7,の,1.5,178,n,o,None
7,か,0.5,178,k,a,None
7,け,0.5,178,k,e,None
7,ら,0.5,178,r,a,None
7,だ,0.5,178,d,a,None
7,け,0.5,178,k,e,None
7,ど,1.0,178,d,o,None
7,か,0.5,178,k,a,None
7,ん,0.5,178,None,None,N
7,ぜ,0.5,178,z,e,None
7,ん,1.5,178,None,None,N
7,な,0.5,178,n,a,None
7,み,0.5,178,m,i,None
7,だ,0.5,178,d,a,None
7,が,0.5,178,g,a,None
7,ぽ,0.5,178,p,o,None
7,ろ,0.5,178,r,o,None
7,ん,0.5,178,None,None,N
7,ちょ,0.5,178,ch,o,None
7,っ,0.5,178,None,None,cl
7,ぴ,0.5,178,p,i,None
7,り,1.5,178,r,i,None
7,ま,1.0,178,m,a,None
7,じ,1.0,178,j,i,None
7,か,1.0,178,k,a,None
7,る,1.25,178,r,u,None
7,てぃ,0.5,178,t,i,None
7,ん,0.5,178,None,None,N
7,てぃ,0.5,178,t,i,None
7,ん,0.5,178,None,None,N
7,こ,0.5,178,k,o,None
7,の,0.5,178,n,o,None
7,ぽ,0.5,178,p,o,None
7,る,0.5,178,r,u,None
7,ぼ,0.5,178,b,o,None
7,ろ,0.5,178,r,o,None
7,ん,0.5,178,None,None,N
7,た,0.5,178,t,a,None
7,べ,0.5,178,b,e,None
7,た,0.5,178,t,a,None
7,ら,1.5,178,r,a,None
7,と,0.5,178,t,o,None
7,な,0.5,178,n,a,None
7,え,0.5,178,None,e,None
7,る,0.5,178,r,u,None
7,の,0.5,178,n,o,None
7,よ,1.0,178,y,o,None
7,お,0.5,178,None,o,None
7,ま,0.5,178,m,a,None
7,じ,0.5,178,j,i,None
7,な,0.75,178,n,a,None
7,い,0.75,178,None,i,None
7,こ,0.5,178,k,o,None
7,た,0.5,178,t,a,None
7,え,0.5,178,None,e,None
7,が,0.5,178,g,a,None
7,ぽ,0.5,178,p,o,None
7,ろ,0.5,178,r,o,None
7,ん,0.5,178,None,None,N
7,は,0.5,178,w,a,None
7,っ,0.5,178,None,None,cl
7,ぴ,0.5,178,p,i,None
7,い,1.5,178,None,i,None
7,ま,1.0,178,m,a,None
7,じ,1.0,178,j,i,None
7,か,1.0,178,k,a,None
7,る,1.25,178,r,u,None
7,てぃ,0.5,178,t,i,None
7,ん,0.5,178,None,None,N
7,てぃ,0.5,178,t,i,None
7,ん,0.5,178,None,None,N
7,さ,0.5,178,s,a,None
7,い,0.5,178,None,i,None
7,こ,0.5,178,k,o,None
7,ろ,0.5,178,r,o,None
7,お,1.25,178,None,o,None
7,こ,1.0,178,k,o,None
7,ろ,0.5,178,r,o,None
7,が,1.0,178,g,a,None
7,て,1.0,178,t,e,None
7,さ,0.5,178,s,a,None
7,い,0.5,178,None,i,None
7,こ,0.5,178,k,o,None
7,ろ,0.5,178,r,o,None
7,じ,1.25,178,j,i,None
7,は,1.0,178,w,a,None
7,と,0.5,178,t,o,None
7,よ,1.0,178,y,o,None
7,む,1.0,178,m,u,None
7,あ,0.5,178,None,a,None
7,い,0.5,178,None,i,None
7,か,0.5,178,k,a,None
7,し,0.5,178,sh,i,None
7,ら,1.25,178,r,a,None
7,ど,0.5,178,d,o,None
7,っ,0.5,178,None,None,cl
7,き,0.5,178,k,i,None
7,ど,1.0,178,d,o,None
7,き,1.0,178,k,i,None
7,ひ,0.5,178,h,i,None
7,び,0.5,178,b,i,None
7,け,0.5,178,k,e,None
7,あ,0.5,178,None,a,None
7,ば,0.5,178,b,a,None
7,ん,0.5,178,None,None,N
7,ちゅ,1.0,178,ch,u,None
7,る,1.0,178,r,u,None
8,ぼ,0.25,150,b,o,None
8,ん,0.25,150,None,None,N
8,ぼ,0.5,150,b,o,None
8,ん,0.5,150,None,None,N
8,お,0.75,150,None,o,None
8,え,0.375,150,None,e,None
8,ん,0.375,150,None,None,N
8,だ,0.5,150,d,a,None
8,ん,0.5,150,None,None,N
8,げ,0.5,150,g,e,None
8,っ,0.5,150,None,None,cl
8,ちぇ,0.75,150,ch,e,None
8,り,0.5,150,r,i,None
8,ぱ,0.25,150,p,a,None
8,い,0.25,150,None,i,None
8,ら,0.25,150,r,a,None
8,ん,0.25,150,None,None,N
8,ら,0.5,150,r,a,None
8,ん,0.5,150,None,None,N
8,か,0.375,150,k,a,None
8,ん,0.375,150,None,None,N
8,げ,0.5,150,g,e,None
8,か,0.25,150,k,a,None
8,い,0.25,150,None,i,None
8,る,0.25,150,r,u,None
8,っ,0.25,150,None,None,cl
8,せ,0.375,150,s,e,None
8,ん,0.375,150,None,None,N
8,せ,0.75,150,s,e,None
8,しょ,0.25,150,sh,o,None
8,ん,0.25,150,None,None,N
8,は,0.75,150,w,a,None
8,い,0.75,150,None,i,None
8,そ,0.375,150,s,o,None
8,ん,0.375,150,None,None,N
8,ざ,0.375,150,z,a,None
8,い,0.375,150,None,i,None
8,か,0.25,150,k,a,None
8,ん,0.25,150,None,None,N
8,て,0.25,150,t,e,None
8,ん,0.25,150,None,None,N
8,て,0.5,150,t,e,None
8,ん,0.5,150,None,None,N
8,しょ,0.375,150,sh,o,None
8,う,0.375,150,None,u,None
8,せ,0.5,150,s,e,None
8,ぶ,0.25,150,b,u,None
8,つ,0.25,150,ts,u,None
8,か,0.25,150,k,a,None
8,っ,0.25,150,None,None,cl
8,て,0.5,150,t,e,None
8,と,0.25,150,t,o,None
8,け,0.25,150,k,e,None
8,た,0.5,150,t,a,None
8,ぼ,0.5,150,b,o,None
8,ぜ,0.25,150,z,e,None
8,ん,0.25,150,None,None,N
8,お,0.25,150,None,o,None
8,お,0.25,150,None,o,None
8,い,0.25,150,None,i,None
8,に,0.25,150,n,i,None
8,う,0.25,150,None,u,None
8,た,0.25,150,t,a,None
8,っ,0.25,150,None,None,cl
8,て,0.25,150,t,e,None
8,し,0.25,150,sh,i,None
8,れ,0.25,150,r,e,None
8,ん,0.25,150,None,None,N
8,じゃ,1.25,150,j,a,None
8,も,0.25,150,m,o,None
8,っ,0.25,150,None,None,cl
8,て,0.5,150,t,e,None
8,い,1.0,150,None,i,None
8,け,0.5,150,k,e,None
8,さ,0.5,150,s,a,None
8,い,0.5,150,None,i,None
8,ご,0.5,150,g,o,None
8,に,0.5,150,n,i,None
8,わ,0.5,150,w,a,None
8,ら,0.5,150,r,a,None
8,っ,0.5,150,None,None,cl
8,ちゃ,0.5,150,ch,a,None
8,う,1.0,150,None,u,None
8,の,0.5,150,n,o,None
8,わ,0.5,150,w,a,None
8,あ,0.5,150,None,a,None
8,た,0.5,150,t,a,None
8,し,0.5,150,sh,i,None
8,の,0.5,150,n,o,None
8,は,0.75,150,w,a,None
8,ず,1.5,150,z,u,None
8,せ,1.0,150,s,e,None
8,ら,1.5,150,r,a,None
8,ふ,0.5,150,f,u,None
8,く,1.5,150,k,u,None
8,だ,0.5,150,d,a,None
8,か,1.0,150,k,a,None
8,ら,1.0,150,r,a,None
8,で,1.5,150,d,e,None
8,す,1.0,150,s,u,None
8,け,1.0,150,k,e,None
8,つ,0.5,150,ts,u,None
8,ろ,1.25,150,r,o,None
8,ん,1.25,150,None,None,N
8,げ,0.5,150,g,e,None
8,つ,0.5,150,ts,u,None
8,よ,0.5,150,y,o,None
8,お,1.0,150,None,o,None
8,び,0.5,150,b,i,None
8,な,1.0,150,n,a,None
8,の,0.5,150,n,o,None
8,に,0.5,150,n,i,None
